Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyOptionPresentByLabel(findTestObject(""Site creation/select_Timezone""), findTestData(""Site Data"").getValue(""Timezone"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-18 11:32:10,2023-05-18 11:32:19,8.807s,PASSED
"click(findTestObject(""Site creation/input_system_Schedule""))",Chrome 113.0.0.0,,,2023-05-18 11:32:19,2023-05-18 11:32:19,0.575s,PASSED
"click(findTestObject(""Site creation/SA_ON""))",Chrome 113.0.0.0,,,2023-05-18 11:32:19,2023-05-18 11:32:20,0.528s,PASSED
"click(findTestObject(""Site creation/SU_ON""))",Chrome 113.0.0.0,,,2023-05-18 11:32:20,2023-05-18 11:32:20,0.607s,PASSED
"click(findTestObject(""Site creation/button_Save""))",Chrome 113.0.0.0,,,2023-05-18 11:32:20,2023-05-18 11:32:21,0.551s,PASSED
"verifyElementPresent(findTestObject(""Site creation/div_Success  Site added successfully""), 0)",Chrome 113.0.0.0,,,2023-05-18 11:32:21,2023-05-18 11:32:24,3.060s,PASSED
"c = getText(findTestObject(""Site creation/div_Success  Site added successfully""))",Chrome 113.0.0.0,,,2023-05-18 11:32:24,2023-05-18 11:32:24,0.462s,PASSED
println(c),Chrome 113.0.0.0,,,2023-05-18 11:32:24,2023-05-18 11:32:24,0.000s,PASSED
logInfo(c),Chrome 113.0.0.0,,,2023-05-18 11:32:24,2023-05-18 11:32:24,0.002s,PASSED
"click(findTestObject(""Site creation/div_click""))",Chrome 113.0.0.0,,,2023-05-18 11:32:24,2023-05-18 11:32:25,0.546s,PASSED
driver = getWebDriver(),Chrome 113.0.0.0,,,2023-05-18 11:32:25,2023-05-18 11:32:25,0.001s,PASSED
executor = driver,Chrome 113.0.0.0,,,2023-05-18 11:32:25,2023-05-18 11:32:25,0.003s,PASSED
"li = driver.findElements(By.xpath(""//div[@class="" + ""'col']""))",Chrome 113.0.0.0,,,2023-05-18 11:32:25,2023-05-18 11:32:25,0.343s,PASSED
op = li.size(),Chrome 113.0.0.0,,,2023-05-18 11:32:25,2023-05-18 11:32:25,0.001s,PASSED
println(op),Chrome 113.0.0.0,,,2023-05-18 11:32:25,2023-05-18 11:32:25,0.002s,PASSED
"for ([i = 0, i < li.size(), (i++)])",Chrome 113.0.0.0,,,2023-05-18 11:32:25,2023-05-18 11:32:34,8.521s,PASSED
ScrollIntoCreatedSite.screenshot(),Chrome 113.0.0.0,,,2023-05-18 11:32:34,2023-05-18 11:32:36,2.243s,PASSED
,,,,,,,
Test Cases/Dept-Units creation - Suite,Chrome 113.0.0.0,,,2023-05-18 11:32:36,2023-05-18 11:34:04,1m - 28.019s,PASSED
driver = getWebDriver(),Chrome 113.0.0.0,,,2023-05-18 11:32:41,2023-05-18 11:32:41,0.000s,PASSED
actions = sendKeys(HOME).perform(),Chrome 113.0.0.0,,,2023-05-18 11:32:41,2023-05-18 11:32:41,0.023s,PASSED
"click(findTestObject(""Dept-User creation/Departments - Units""))",Chrome 113.0.0.0,,,2023-05-18 11:32:41,2023-05-18 11:32:42,1.279s,PASSED
"click(findTestObject(""Dept-User creation/button_Add Department""))",Chrome 113.0.0.0,,,2023-05-18 11:32:42,2023-05-18 11:32:44,1.583s,PASSED
dateFormat = new java.text.SimpleDateFormat(yyyy/dd/MM HH:mm:ss),Chrome 113.0.0.0,,,2023-05-18 11:32:44,2023-05-18 11:32:44,0.001s,PASSED
date = new java.util.Date(),Chrome 113.0.0.0,,,2023-05-18 11:32:44,2023-05-18 11:32:44,0.002s,PASSED
a = dateFormat.format(date),Chrome 113.0.0.0,,,2023-05-18 11:32:44,2023-05-18 11:32:44,0.001s,PASSED
println(a),Chrome 113.0.0.0,,,2023-05-18 11:32:44,2023-05-18 11:32:44,0.001s,PASSED
"b = "" - """,Chrome 113.0.0.0,,,2023-05-18 11:32:44,2023-05-18 11:32:44,0.001s,PASSED
"D = findTestData(""Dept_Unit Data"").getValue(""Department Name"", 1) + b + a",Chrome 113.0.0.0,,,2023-05-18 11:32:44,2023-05-18 11:32:44,0.139s,PASSED
"setText(findTestObject(""Dept-User creation/input_Department Name""), D)",Chrome 113.0.0.0,,,2023-05-18 11:32:44,2023-05-18 11:32:46,1.409s,PASSED
println(D),Chrome 113.0.0.0,,,2023-05-18 11:32:46,2023-05-18 11:32:46,0.001s,PASSED
logInfo(D),Chrome 113.0.0.0,,,2023-05-18 11:32:46,2023-05-18 11:32:46,0.001s,PASSED
"Excel.writeData(""ELL_Departments & Units"", ""Add D&U"", 1, 2, D)",Chrome 113.0.0.0,,,2023-05-18 11:32:46,2023-05-18 11:32:46,0.214s,PASSED
"selectOptionByLabel(findTestObject(""Dept-User creation/input_Site""), findTestData(""Dept_Unit Data"").getValue(""Site"", 1), true)",Chrome 113.0.0.0,,,2023-05-18 11:32:46,2023-05-18 11:32:54,7.970s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Dept-User creation/input_Site""), findTestData(""Dept_Unit Data"").getValue(""Site"", 1), false, 2)",Chrome 113.0.0.0,,,2023-05-18 11:32:54,2023-05-18 11:32:58,4.307s,PASSED
"setText(findTestObject(""Dept-User creation/input_Bench Unit Name""), findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 1))",Chrome 113.0.0.0,,,2023-05-18 11:32:58,2023-05-18 11:32:59,1.150s,PASSED
"D1 = getAttribute(findTestObject(""Dept-User creation/input_Bench Unit Name""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:32:59,2023-05-18 11:33:00,0.469s,PASSED
println(D1),Chrome 113.0.0.0,,,2023-05-18 11:33:00,2023-05-18 11:33:00,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 1), D1)",Chrome 113.0.0.0,,,2023-05-18 11:33:00,2023-05-18 11:33:00,0.096s,PASSED
"setText(findTestObject(""Dept-User creation/input_CLIA""), findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 1))",Chrome 113.0.0.0,,,2023-05-18 11:33:00,2023-05-18 11:33:01,1.034s,PASSED
"D2 = getAttribute(findTestObject(""Dept-User creation/input_CLIA""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:33:01,2023-05-18 11:33:01,0.455s,PASSED
println(D2),Chrome 113.0.0.0,,,2023-05-18 11:33:01,2023-05-18 11:33:01,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 1), D2)",Chrome 113.0.0.0,,,2023-05-18 11:33:01,2023-05-18 11:33:01,0.080s,PASSED
"setText(findTestObject(""Dept-User creation/input_Joint Commission""), findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 1))",Chrome 113.0.0.0,,,2023-05-18 11:33:01,2023-05-18 11:33:03,1.128s,PASSED
"D3 = getAttribute(findTestObject(""Dept-User creation/input_Joint Commission""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:33:03,2023-05-18 11:33:03,0.431s,PASSED
println(D3),Chrome 113.0.0.0,,,2023-05-18 11:33:03,2023-05-18 11:33:03,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 1), D3)",Chrome 113.0.0.0,,,2023-05-18 11:33:03,2023-05-18 11:33:03,0.071s,PASSED
"setText(findTestObject(""Dept-User creation/input_CAP""), findTestData(""Dept_Unit Data"").getValue(""CAP"", 1))",Chrome 113.0.0.0,,,2023-05-18 11:33:03,2023-05-18 11:33:05,1.714s,PASSED
"D4 = getAttribute(findTestObject(""Dept-User creation/input_CAP""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:33:05,2023-05-18 11:33:05,0.529s,PASSED
println(D4),Chrome 113.0.0.0,,,2023-05-18 11:33:05,2023-05-18 11:33:05,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CAP"", 1), D4)",Chrome 113.0.0.0,,,2023-05-18 11:33:05,2023-05-18 11:33:05,0.087s,PASSED
"setText(findTestObject(""Dept-User creation/input_COLA""), findTestData(""Dept_Unit Data"").getValue(""COLA"", 1))",Chrome 113.0.0.0,,,2023-05-18 11:33:05,2023-05-18 11:33:06,1.032s,PASSED
"D5 = getAttribute(findTestObject(""Dept-User creation/input_COLA""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:33:06,2023-05-18 11:33:07,0.502s,PASSED
println(D5),Chrome 113.0.0.0,,,2023-05-18 11:33:07,2023-05-18 11:33:07,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""COLA"", 1), D5)",Chrome 113.0.0.0,,,2023-05-18 11:33:07,2023-05-18 11:33:07,0.072s,PASSED
"setText(findTestObject(""Dept-User creation/input_AABB""), findTestData(""Dept_Unit Data"").getValue(""AABB"", 1))",Chrome 113.0.0.0,,,2023-05-18 11:33:07,2023-05-18 11:33:08,1.004s,PASSED
"D6 = getAttribute(findTestObject(""Dept-User creation/input_AABB""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:33:08,2023-05-18 11:33:08,0.449s,PASSED
println(D6),Chrome 113.0.0.0,,,2023-05-18 11:33:08,2023-05-18 11:33:08,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""AABB"", 1), D6)",Chrome 113.0.0.0,,,2023-05-18 11:33:08,2023-05-18 11:33:08,0.060s,PASSED
"setText(findTestObject(""Dept-User creation/input_AALA""), ""AALA"")",Chrome 113.0.0.0,,,2023-05-18 11:33:08,2023-05-18 11:33:09,0.982s,PASSED
"setText(findTestObject(""Dept-User creation/input_AOAHFAP""), ""AOAHFAP"")",Chrome 113.0.0.0,,,2023-05-18 11:33:09,2023-05-18 11:33:10,0.982s,PASSED
"setText(findTestObject(""Dept-User creation/input_ASHI""), ""ASHI"")",Chrome 113.0.0.0,,,2023-05-18 11:33:10,2023-05-18 11:33:11,0.989s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYDOH""), ""NYDOH"")",Chrome 113.0.0.0,,,2023-05-18 11:33:11,2023-05-18 11:33:12,1.041s,PASSED
"setText(findTestObject(""Dept-User creation/input_CADOH""), ""CADOH"")",Chrome 113.0.0.0,,,2023-05-18 11:33:12,2023-05-18 11:33:13,0.963s,PASSED
"setText(findTestObject(""Dept-User creation/input_FLDOH""), ""FLDOH"")",Chrome 113.0.0.0,,,2023-05-18 11:33:13,2023-05-18 11:33:14,0.944s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYSPFI""), ""NYSPFI"")",Chrome 113.0.0.0,,,2023-05-18 11:33:14,2023-05-18 11:33:15,1.046s,PASSED
"setText(findTestObject(""Dept-User creation/input_AU-ID""), ""AU-ID"")",Chrome 113.0.0.0,,,2023-05-18 11:33:15,2023-05-18 11:33:16,1.014s,PASSED
"click(findTestObject(""Dept-User creation/button_Add Bench  Unit""))",Chrome 113.0.0.0,,,2023-05-18 11:33:16,2023-05-18 11:33:17,0.620s,PASSED
"setText(findTestObject(""Dept-User creation/input_BenchUnit_1""), findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 2))",Chrome 113.0.0.0,,,2023-05-18 11:33:17,2023-05-18 11:33:18,1.130s,PASSED
"D15 = getAttribute(findTestObject(""Dept-User creation/input_BenchUnit_1""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:33:18,2023-05-18 11:33:19,0.452s,PASSED
println(D15),Chrome 113.0.0.0,,,2023-05-18 11:33:19,2023-05-18 11:33:19,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 2), D15)",Chrome 113.0.0.0,,,2023-05-18 11:33:19,2023-05-18 11:33:19,0.074s,PASSED
"setText(findTestObject(""Dept-User creation/input_CLIA 1""), findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 2))",Chrome 113.0.0.0,,,2023-05-18 11:33:19,2023-05-18 11:33:20,1.132s,PASSED
"D16 = getAttribute(findTestObject(""Dept-User creation/input_CLIA 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:33:20,2023-05-18 11:33:20,0.491s,PASSED
println(D16),Chrome 113.0.0.0,,,2023-05-18 11:33:20,2023-05-18 11:33:20,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 2), D16)",Chrome 113.0.0.0,,,2023-05-18 11:33:20,2023-05-18 11:33:20,0.088s,PASSED
"setText(findTestObject(""Dept-User creation/input_Joint Commission 1""), findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 2))",Chrome 113.0.0.0,,,2023-05-18 11:33:20,2023-05-18 11:33:22,1.207s,PASSED
"D17 = getAttribute(findTestObject(""Dept-User creation/input_Joint Commission 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:33:22,2023-05-18 11:33:22,0.484s,PASSED
println(D17),Chrome 113.0.0.0,,,2023-05-18 11:33:22,2023-05-18 11:33:22,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 2), D17)",Chrome 113.0.0.0,,,2023-05-18 11:33:22,2023-05-18 11:33:22,0.073s,PASSED
"setText(findTestObject(""Dept-User creation/input_CAP 1""), findTestData(""Dept_Unit Data"").getValue(""CAP"", 2))",Chrome 113.0.0.0,,,2023-05-18 11:33:22,2023-05-18 11:33:23,0.971s,PASSED
"D18 = getAttribute(findTestObject(""Dept-User creation/input_CAP 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:33:23,2023-05-18 11:33:24,0.467s,PASSED
println(D18),Chrome 113.0.0.0,,,2023-05-18 11:33:24,2023-05-18 11:33:24,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CAP"", 2), D18)",Chrome 113.0.0.0,,,2023-05-18 11:33:24,2023-05-18 11:33:24,0.066s,PASSED
"setText(findTestObject(""Dept-User creation/input_COLA 1""), findTestData(""Dept_Unit Data"").getValue(""COLA"", 2))",Chrome 113.0.0.0,,,2023-05-18 11:33:24,2023-05-18 11:33:25,1.058s,PASSED
"D19 = getAttribute(findTestObject(""Dept-User creation/input_COLA 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:33:25,2023-05-18 11:33:25,0.608s,PASSED
println(D19),Chrome 113.0.0.0,,,2023-05-18 11:33:25,2023-05-18 11:33:25,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""COLA"", 2), D19)",Chrome 113.0.0.0,,,2023-05-18 11:33:25,2023-05-18 11:33:25,0.061s,PASSED
"setText(findTestObject(""Dept-User creation/input_AABB 1""), findTestData(""Dept_Unit Data"").getValue(""AABB"", 2))",Chrome 113.0.0.0,,,2023-05-18 11:33:25,2023-05-18 11:33:26,0.894s,PASSED
"D20 = getAttribute(findTestObject(""Dept-User creation/input_AABB 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-18 11:33:26,2023-05-18 11:33:27,0.434s,PASSED
println(D20),Chrome 113.0.0.0,,,2023-05-18 11:33:27,2023-05-18 11:33:27,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""AABB"", 2), D20)",Chrome 113.0.0.0,,,2023-05-18 11:33:27,2023-05-18 11:33:27,0.068s,PASSED
"setText(findTestObject(""Dept-User creation/input_AALA 1""), ""AALA 1"")",Chrome 113.0.0.0,,,2023-05-18 11:33:27,2023-05-18 11:33:28,0.919s,PASSED
"setText(findTestObject(""Dept-User creation/input_AOAHFAP 1""), ""AOAHFAP 1"")",Chrome 113.0.0.0,,,2023-05-18 11:33:28,2023-05-18 11:33:29,0.967s,PASSED
"setText(findTestObject(""Dept-User creation/input_ASHI 1""), ""ASHI 1"")",Chrome 113.0.0.0,,,2023-05-18 11:33:29,2023-05-18 11:33:30,0.963s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYDOH 1""), ""NYDOH 1"")",Chrome 113.0.0.0,,,2023-05-18 11:33:30,2023-05-18 11:33:31,0.973s,PASSED
"setText(findTestObject(""Dept-User creation/input_CADOH 1""), ""CADOH 1"")",Chrome 113.0.0.0,,,2023-05-18 11:33:31,2023-05-18 11:33:32,0.957s,PASSED
"setText(findTestObject(""Dept-User creation/input_FLDOH 1""), ""FLDOH 1"")",Chrome 113.0.0.0,,,2023-05-18 11:33:32,2023-05-18 11:33:32,0.855s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYSPFI 1""), ""NYSPFI 1"")",Chrome 113.0.0.0,,,2023-05-18 11:33:32,2023-05-18 11:33:33,0.851s,PASSED
"setText(findTestObject(""Dept-User creation/input_AU-ID 1""), ""AU-ID 1"")",Chrome 113.0.0.0,,,2023-05-18 11:33:33,2023-05-18 11:33:34,0.866s,PASSED
"click(findTestObject(""Dept-User creation/button_Finish""))",Chrome 113.0.0.0,,,2023-05-18 11:33:34,2023-05-18 11:33:35,0.617s,PASSED
"Text = getText(findTestObject(""Dept-User creation/div_Success Dpt Created""))",Chrome 113.0.0.0,,,2023-05-18 11:33:35,2023-05-18 11:33:37,1.717s,PASSED
println(Text),Chrome 113.0.0.0,,,2023-05-18 11:33:37,2023-05-18 11:33:37,0.000s,PASSED
logInfo(Text),Chrome 113.0.0.0,,,2023-05-18 11:33:37,2023-05-18 11:33:37,0.000s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-18 11:33:37,2023-05-18 11:33:39,2.011s,PASSED
"scrollToElement(findTestObject(""Dept-User creation/input_ADD""), 2)",Chrome 113.0.0.0,,,2023-05-18 11:33:39,2023-05-18 11:33:39,0.429s,PASSED
"click(findTestObject(""Dept-User creation/input_ADD""))",Chrome 113.0.0.0,,,2023-05-18 11:33:39,2023-05-18 11:33:39,0.527s,PASSED
"click(findTestObject(""Dept-User creation/click_AddUser_button""))",Chrome 113.0.0.0,,,2023-05-18 11:33:39,2023-05-18 11:33:40,0.592s,PASSED
