Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"s = wb.getSheet(""Select Database"")",Chrome 113.0.0.0,,,2023-05-22 11:19:59,2023-05-22 11:19:59,0.002s,PASSED
"for ([i = 0, i < b.size(), (i++)])",Chrome 113.0.0.0,,,2023-05-22 11:19:59,2023-05-22 11:19:59,0.610s,PASSED
fos = new java.io.FileOutputStream(C://ELL//Automation//Excel//DataBase Selection.xlsx),Chrome 113.0.0.0,,,2023-05-22 11:19:59,2023-05-22 11:19:59,0.015s,PASSED
wb.write(fos),Chrome 113.0.0.0,,,2023-05-22 11:19:59,2023-05-22 11:20:00,0.368s,PASSED
"P1 = findTestData(""Select_Database"").getValue(""Database"", 1)",Chrome 113.0.0.0,,,2023-05-22 11:20:00,2023-05-22 11:20:00,0.145s,PASSED
out.println(P1),Chrome 113.0.0.0,,,2023-05-22 11:20:00,2023-05-22 11:20:00,0.001s,PASSED
"for ([i = 0, i < b.size(), (i++)])",Chrome 113.0.0.0,,,2023-05-22 11:20:00,2023-05-22 11:20:01,0.610s,PASSED
"out.print(""good"")",Chrome 113.0.0.0,,,2023-05-22 11:20:01,2023-05-22 11:20:01,0.004s,PASSED
"click(findTestObject(""Login_SelectDatabase/button_Use Selected Database""))",Chrome 113.0.0.0,,,2023-05-22 11:20:01,2023-05-22 11:20:02,1.781s,PASSED
,,,,,,,
Test Cases/Site creation - Suite,Chrome 113.0.0.0,,,2023-05-22 11:20:02,2023-05-22 11:21:38,1m - 35.218s,PASSED
delay(5),Chrome 113.0.0.0,,,2023-05-22 11:20:10,2023-05-22 11:20:15,5.029s,PASSED
"click(findTestObject(""ELL Menu/Select_MenuIcon""))",Chrome 113.0.0.0,,,2023-05-22 11:20:15,2023-05-22 11:20:22,7.369s,PASSED
"click(findTestObject(""ELL Menu/a_ADMINISTRATION""))",Chrome 113.0.0.0,,,2023-05-22 11:20:22,2023-05-22 11:20:23,1.213s,PASSED
"click(findTestObject(""Site creation/button_Add Site""))",Chrome 113.0.0.0,,,2023-05-22 11:20:23,2023-05-22 11:20:28,4.293s,PASSED
"click(findTestObject(""Site creation/input_Site Name""))",Chrome 113.0.0.0,,,2023-05-22 11:20:28,2023-05-22 11:20:29,1.257s,PASSED
dateFormat = new java.text.SimpleDateFormat(yyyy/dd/MM HH:mm:ss),Chrome 113.0.0.0,,,2023-05-22 11:20:29,2023-05-22 11:20:29,0.041s,PASSED
date = new java.util.Date(),Chrome 113.0.0.0,,,2023-05-22 11:20:29,2023-05-22 11:20:29,0.015s,PASSED
a = dateFormat.format(date),Chrome 113.0.0.0,,,2023-05-22 11:20:29,2023-05-22 11:20:29,0.003s,PASSED
println(a),Chrome 113.0.0.0,,,2023-05-22 11:20:29,2023-05-22 11:20:29,0.001s,PASSED
"b = "" - """,Chrome 113.0.0.0,,,2023-05-22 11:20:29,2023-05-22 11:20:29,0.000s,PASSED
"Site = findTestData(""Site Data"").getValue(""Site Name"", 1) + b + a",Chrome 113.0.0.0,,,2023-05-22 11:20:29,2023-05-22 11:20:29,0.101s,PASSED
println(Site),Chrome 113.0.0.0,,,2023-05-22 11:20:29,2023-05-22 11:20:29,0.004s,PASSED
logInfo(Site),Chrome 113.0.0.0,,,2023-05-22 11:20:29,2023-05-22 11:20:29,0.021s,PASSED
"Excel.writeData(""ELL_Departments & Units"", ""Add D&U"", 1, 1, Site)",Chrome 113.0.0.0,,,2023-05-22 11:20:29,2023-05-22 11:20:29,0.212s,PASSED
"setText(findTestObject(""Site creation/input_Site Name""), Site)",Chrome 113.0.0.0,,,2023-05-22 11:20:29,2023-05-22 11:20:30,0.864s,PASSED
"s1 = getAttribute(findTestObject(""Site creation/input_Site Name""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:20:30,2023-05-22 11:20:31,0.416s,PASSED
println(s1),Chrome 113.0.0.0,,,2023-05-22 11:20:31,2023-05-22 11:20:31,0.000s,PASSED
"verifyEqual(Site, s1)",Chrome 113.0.0.0,,,2023-05-22 11:20:31,2023-05-22 11:20:31,0.021s,PASSED
"A1 = findTestData(""Site Data"").getValue(""Address"", 1)",Chrome 113.0.0.0,,,2023-05-22 11:20:31,2023-05-22 11:20:31,0.058s,PASSED
"setText(findTestObject(""Site creation/input_Address""), A1)",Chrome 113.0.0.0,,,2023-05-22 11:20:31,2023-05-22 11:20:32,0.878s,PASSED
"A2 = getAttribute(findTestObject(""Site creation/input_Address""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:20:32,2023-05-22 11:20:32,0.407s,PASSED
println(A2),Chrome 113.0.0.0,,,2023-05-22 11:20:32,2023-05-22 11:20:32,0.001s,PASSED
"verifyEqual(A1, A2)",Chrome 113.0.0.0,,,2023-05-22 11:20:32,2023-05-22 11:20:32,0.005s,PASSED
"c1 = findTestData(""Site Data"").getValue(""City"", 1)",Chrome 113.0.0.0,,,2023-05-22 11:20:32,2023-05-22 11:20:32,0.113s,PASSED
"setText(findTestObject(""Site creation/input_City_city""), c1)",Chrome 113.0.0.0,,,2023-05-22 11:20:32,2023-05-22 11:20:34,1.801s,PASSED
"c2 = getAttribute(findTestObject(""Site creation/input_City_city""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:20:34,2023-05-22 11:20:34,0.550s,PASSED
"verifyEqual(c1, c2)",Chrome 113.0.0.0,,,2023-05-22 11:20:34,2023-05-22 11:20:35,0.005s,PASSED
"S5 = findTestData(""Site Data"").getValue(""State"", 1)",Chrome 113.0.0.0,,,2023-05-22 11:20:35,2023-05-22 11:20:35,0.127s,PASSED
"setText(findTestObject(""Site creation/input_State_state""), S5)",Chrome 113.0.0.0,,,2023-05-22 11:20:35,2023-05-22 11:20:36,1.058s,PASSED
"S6 = getAttribute(findTestObject(""Site creation/input_State_state""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:20:36,2023-05-22 11:20:36,0.401s,PASSED
"verifyEqual(S5, S6)",Chrome 113.0.0.0,,,2023-05-22 11:20:36,2023-05-22 11:20:36,0.003s,PASSED
"z1 = findTestData(""Site Data"").getValue(""Zip"", 1)",Chrome 113.0.0.0,,,2023-05-22 11:20:36,2023-05-22 11:20:36,0.134s,PASSED
"setText(findTestObject(""Site creation/input_Zip_zip""), z1)",Chrome 113.0.0.0,,,2023-05-22 11:20:36,2023-05-22 11:20:37,0.922s,PASSED
"z2 = getAttribute(findTestObject(""Site creation/input_Zip_zip""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:20:37,2023-05-22 11:20:38,0.458s,PASSED
"verifyEqual(z1, z2)",Chrome 113.0.0.0,,,2023-05-22 11:20:38,2023-05-22 11:20:38,0.004s,PASSED
"selectOptionByLabel(findTestObject(""Site creation/select_country""), findTestData(""Site Data"").getValue(""Country"", 1), true)",Chrome 113.0.0.0,,,2023-05-22 11:20:38,2023-05-22 11:20:47,9.060s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Site creation/select_country""), findTestData(""Site Data"").getValue(""Country"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-22 11:20:47,2023-05-22 11:20:50,3.408s,PASSED
"setText(findTestObject(""Site creation/input_Phone_phone""), findTestData(""Site Data"").getValue(""Phone"", 1))",Chrome 113.0.0.0,,,2023-05-22 11:20:50,2023-05-22 11:20:51,0.899s,PASSED
"selectOptionByLabel(findTestObject(""Site creation/select_Timezone""), findTestData(""Site Data"").getValue(""Timezone"", 1), true)",Chrome 113.0.0.0,,,2023-05-22 11:20:51,2023-05-22 11:21:10,19.230s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Site creation/select_Timezone""), findTestData(""Site Data"").getValue(""Timezone"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-22 11:21:10,2023-05-22 11:21:18,7.680s,PASSED
"click(findTestObject(""Site creation/input_system_Schedule""))",Chrome 113.0.0.0,,,2023-05-22 11:21:18,2023-05-22 11:21:18,0.511s,PASSED
"click(findTestObject(""Site creation/SA_ON""))",Chrome 113.0.0.0,,,2023-05-22 11:21:18,2023-05-22 11:21:19,0.585s,PASSED
"click(findTestObject(""Site creation/SU_ON""))",Chrome 113.0.0.0,,,2023-05-22 11:21:19,2023-05-22 11:21:20,0.560s,PASSED
"click(findTestObject(""Site creation/button_Save""))",Chrome 113.0.0.0,,,2023-05-22 11:21:20,2023-05-22 11:21:21,1.015s,PASSED
"verifyElementPresent(findTestObject(""Site creation/div_Success  Site added successfully""), 0)",Chrome 113.0.0.0,,,2023-05-22 11:21:21,2023-05-22 11:21:25,4.008s,PASSED
"c = getText(findTestObject(""Site creation/div_Success  Site added successfully""))",Chrome 113.0.0.0,,,2023-05-22 11:21:25,2023-05-22 11:21:25,0.408s,PASSED
println(c),Chrome 113.0.0.0,,,2023-05-22 11:21:25,2023-05-22 11:21:25,0.002s,PASSED
logInfo(c),Chrome 113.0.0.0,,,2023-05-22 11:21:25,2023-05-22 11:21:25,0.001s,PASSED
"click(findTestObject(""Site creation/div_click""))",Chrome 113.0.0.0,,,2023-05-22 11:21:25,2023-05-22 11:21:25,0.510s,PASSED
driver = getWebDriver(),Chrome 113.0.0.0,,,2023-05-22 11:21:25,2023-05-22 11:21:25,0.000s,PASSED
executor = driver,Chrome 113.0.0.0,,,2023-05-22 11:21:25,2023-05-22 11:21:26,0.005s,PASSED
"li = driver.findElements(By.xpath(""//div[@class="" + ""'col']""))",Chrome 113.0.0.0,,,2023-05-22 11:21:26,2023-05-22 11:21:26,0.366s,PASSED
op = li.size(),Chrome 113.0.0.0,,,2023-05-22 11:21:26,2023-05-22 11:21:26,0.000s,PASSED
println(op),Chrome 113.0.0.0,,,2023-05-22 11:21:26,2023-05-22 11:21:26,0.001s,PASSED
"for ([i = 0, i < li.size(), (i++)])",Chrome 113.0.0.0,,,2023-05-22 11:21:26,2023-05-22 11:21:35,9.012s,PASSED
ScrollIntoCreatedSite.screenshot(),Chrome 113.0.0.0,,,2023-05-22 11:21:35,2023-05-22 11:21:38,2.772s,PASSED
,,,,,,,
Test Cases/Dept-Units creation - Suite,Chrome 113.0.0.0,,,2023-05-22 11:21:38,2023-05-22 11:23:10,1m - 32.154s,PASSED
driver = getWebDriver(),Chrome 113.0.0.0,,,2023-05-22 11:21:42,2023-05-22 11:21:42,0.000s,PASSED
actions = sendKeys(HOME).perform(),Chrome 113.0.0.0,,,2023-05-22 11:21:42,2023-05-22 11:21:42,0.042s,PASSED
"click(findTestObject(""Dept-User creation/Departments - Units""))",Chrome 113.0.0.0,,,2023-05-22 11:21:42,2023-05-22 11:21:43,0.968s,PASSED
"click(findTestObject(""Dept-User creation/button_Add Department""))",Chrome 113.0.0.0,,,2023-05-22 11:21:43,2023-05-22 11:21:46,2.944s,PASSED
dateFormat = new java.text.SimpleDateFormat(yyyy/dd/MM HH:mm:ss),Chrome 113.0.0.0,,,2023-05-22 11:21:46,2023-05-22 11:21:46,0.001s,PASSED
date = new java.util.Date(),Chrome 113.0.0.0,,,2023-05-22 11:21:46,2023-05-22 11:21:46,0.000s,PASSED
a = dateFormat.format(date),Chrome 113.0.0.0,,,2023-05-22 11:21:46,2023-05-22 11:21:46,0.000s,PASSED
println(a),Chrome 113.0.0.0,,,2023-05-22 11:21:46,2023-05-22 11:21:46,0.001s,PASSED
"b = "" - """,Chrome 113.0.0.0,,,2023-05-22 11:21:46,2023-05-22 11:21:46,0.000s,PASSED
"D = findTestData(""Dept_Unit Data"").getValue(""Department Name"", 1) + b + a",Chrome 113.0.0.0,,,2023-05-22 11:21:46,2023-05-22 11:21:46,0.343s,PASSED
"setText(findTestObject(""Dept-User creation/input_Department Name""), D)",Chrome 113.0.0.0,,,2023-05-22 11:21:46,2023-05-22 11:21:48,1.612s,PASSED
println(D),Chrome 113.0.0.0,,,2023-05-22 11:21:48,2023-05-22 11:21:48,0.001s,PASSED
logInfo(D),Chrome 113.0.0.0,,,2023-05-22 11:21:48,2023-05-22 11:21:48,0.000s,PASSED
"Excel.writeData(""ELL_Departments & Units"", ""Add D&U"", 1, 2, D)",Chrome 113.0.0.0,,,2023-05-22 11:21:48,2023-05-22 11:21:48,0.233s,PASSED
"selectOptionByLabel(findTestObject(""Dept-User creation/input_Site""), findTestData(""Dept_Unit Data"").getValue(""Site"", 1), true)",Chrome 113.0.0.0,,,2023-05-22 11:21:48,2023-05-22 11:21:57,8.646s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Dept-User creation/input_Site""), findTestData(""Dept_Unit Data"").getValue(""Site"", 1), false, 2)",Chrome 113.0.0.0,,,2023-05-22 11:21:57,2023-05-22 11:22:02,5.503s,PASSED
"setText(findTestObject(""Dept-User creation/input_Bench Unit Name""), findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 1))",Chrome 113.0.0.0,,,2023-05-22 11:22:02,2023-05-22 11:22:03,0.945s,PASSED
"D1 = getAttribute(findTestObject(""Dept-User creation/input_Bench Unit Name""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:22:03,2023-05-22 11:22:04,0.438s,PASSED
println(D1),Chrome 113.0.0.0,,,2023-05-22 11:22:04,2023-05-22 11:22:04,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 1), D1)",Chrome 113.0.0.0,,,2023-05-22 11:22:04,2023-05-22 11:22:04,0.073s,PASSED
"setText(findTestObject(""Dept-User creation/input_CLIA""), findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 1))",Chrome 113.0.0.0,,,2023-05-22 11:22:04,2023-05-22 11:22:05,0.994s,PASSED
"D2 = getAttribute(findTestObject(""Dept-User creation/input_CLIA""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:22:05,2023-05-22 11:22:05,0.423s,PASSED
println(D2),Chrome 113.0.0.0,,,2023-05-22 11:22:05,2023-05-22 11:22:05,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 1), D2)",Chrome 113.0.0.0,,,2023-05-22 11:22:05,2023-05-22 11:22:05,0.069s,PASSED
"setText(findTestObject(""Dept-User creation/input_Joint Commission""), findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 1))",Chrome 113.0.0.0,,,2023-05-22 11:22:05,2023-05-22 11:22:06,1.012s,PASSED
"D3 = getAttribute(findTestObject(""Dept-User creation/input_Joint Commission""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:22:06,2023-05-22 11:22:07,0.682s,PASSED
println(D3),Chrome 113.0.0.0,,,2023-05-22 11:22:07,2023-05-22 11:22:07,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 1), D3)",Chrome 113.0.0.0,,,2023-05-22 11:22:07,2023-05-22 11:22:07,0.250s,PASSED
"setText(findTestObject(""Dept-User creation/input_CAP""), findTestData(""Dept_Unit Data"").getValue(""CAP"", 1))",Chrome 113.0.0.0,,,2023-05-22 11:22:07,2023-05-22 11:22:09,2.142s,PASSED
"D4 = getAttribute(findTestObject(""Dept-User creation/input_CAP""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:22:09,2023-05-22 11:22:10,0.420s,PASSED
println(D4),Chrome 113.0.0.0,,,2023-05-22 11:22:10,2023-05-22 11:22:10,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CAP"", 1), D4)",Chrome 113.0.0.0,,,2023-05-22 11:22:10,2023-05-22 11:22:10,0.077s,PASSED
"setText(findTestObject(""Dept-User creation/input_COLA""), findTestData(""Dept_Unit Data"").getValue(""COLA"", 1))",Chrome 113.0.0.0,,,2023-05-22 11:22:10,2023-05-22 11:22:11,0.919s,PASSED
"D5 = getAttribute(findTestObject(""Dept-User creation/input_COLA""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:22:11,2023-05-22 11:22:11,0.603s,PASSED
println(D5),Chrome 113.0.0.0,,,2023-05-22 11:22:11,2023-05-22 11:22:11,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""COLA"", 1), D5)",Chrome 113.0.0.0,,,2023-05-22 11:22:11,2023-05-22 11:22:11,0.062s,PASSED
"setText(findTestObject(""Dept-User creation/input_AABB""), findTestData(""Dept_Unit Data"").getValue(""AABB"", 1))",Chrome 113.0.0.0,,,2023-05-22 11:22:11,2023-05-22 11:22:12,0.978s,PASSED
"D6 = getAttribute(findTestObject(""Dept-User creation/input_AABB""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:22:12,2023-05-22 11:22:13,0.438s,PASSED
println(D6),Chrome 113.0.0.0,,,2023-05-22 11:22:13,2023-05-22 11:22:13,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""AABB"", 1), D6)",Chrome 113.0.0.0,,,2023-05-22 11:22:13,2023-05-22 11:22:13,0.053s,PASSED
"setText(findTestObject(""Dept-User creation/input_AALA""), ""AALA"")",Chrome 113.0.0.0,,,2023-05-22 11:22:13,2023-05-22 11:22:14,0.933s,PASSED
"setText(findTestObject(""Dept-User creation/input_AOAHFAP""), ""AOAHFAP"")",Chrome 113.0.0.0,,,2023-05-22 11:22:14,2023-05-22 11:22:15,1.009s,PASSED
"setText(findTestObject(""Dept-User creation/input_ASHI""), ""ASHI"")",Chrome 113.0.0.0,,,2023-05-22 11:22:15,2023-05-22 11:22:16,1.634s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYDOH""), ""NYDOH"")",Chrome 113.0.0.0,,,2023-05-22 11:22:16,2023-05-22 11:22:17,0.986s,PASSED
"setText(findTestObject(""Dept-User creation/input_CADOH""), ""CADOH"")",Chrome 113.0.0.0,,,2023-05-22 11:22:17,2023-05-22 11:22:18,0.985s,PASSED
"setText(findTestObject(""Dept-User creation/input_FLDOH""), ""FLDOH"")",Chrome 113.0.0.0,,,2023-05-22 11:22:18,2023-05-22 11:22:20,1.078s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYSPFI""), ""NYSPFI"")",Chrome 113.0.0.0,,,2023-05-22 11:22:20,2023-05-22 11:22:21,0.980s,PASSED
"setText(findTestObject(""Dept-User creation/input_AU-ID""), ""AU-ID"")",Chrome 113.0.0.0,,,2023-05-22 11:22:21,2023-05-22 11:22:22,1.092s,PASSED
"click(findTestObject(""Dept-User creation/button_Add Bench  Unit""))",Chrome 113.0.0.0,,,2023-05-22 11:22:22,2023-05-22 11:22:22,0.610s,PASSED
"setText(findTestObject(""Dept-User creation/input_BenchUnit_1""), findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 2))",Chrome 113.0.0.0,,,2023-05-22 11:22:22,2023-05-22 11:22:23,1.064s,PASSED
"D15 = getAttribute(findTestObject(""Dept-User creation/input_BenchUnit_1""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:22:23,2023-05-22 11:22:24,0.476s,PASSED
println(D15),Chrome 113.0.0.0,,,2023-05-22 11:22:24,2023-05-22 11:22:24,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 2), D15)",Chrome 113.0.0.0,,,2023-05-22 11:22:24,2023-05-22 11:22:24,0.062s,PASSED
"setText(findTestObject(""Dept-User creation/input_CLIA 1""), findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 2))",Chrome 113.0.0.0,,,2023-05-22 11:22:24,2023-05-22 11:22:25,0.906s,PASSED
"D16 = getAttribute(findTestObject(""Dept-User creation/input_CLIA 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:22:25,2023-05-22 11:22:25,0.371s,PASSED
println(D16),Chrome 113.0.0.0,,,2023-05-22 11:22:25,2023-05-22 11:22:25,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 2), D16)",Chrome 113.0.0.0,,,2023-05-22 11:22:25,2023-05-22 11:22:25,0.044s,PASSED
"setText(findTestObject(""Dept-User creation/input_Joint Commission 1""), findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 2))",Chrome 113.0.0.0,,,2023-05-22 11:22:25,2023-05-22 11:22:26,0.896s,PASSED
"D17 = getAttribute(findTestObject(""Dept-User creation/input_Joint Commission 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:22:26,2023-05-22 11:22:26,0.383s,PASSED
println(D17),Chrome 113.0.0.0,,,2023-05-22 11:22:26,2023-05-22 11:22:26,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 2), D17)",Chrome 113.0.0.0,,,2023-05-22 11:22:26,2023-05-22 11:22:26,0.052s,PASSED
"setText(findTestObject(""Dept-User creation/input_CAP 1""), findTestData(""Dept_Unit Data"").getValue(""CAP"", 2))",Chrome 113.0.0.0,,,2023-05-22 11:22:26,2023-05-22 11:22:27,0.846s,PASSED
"D18 = getAttribute(findTestObject(""Dept-User creation/input_CAP 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:22:27,2023-05-22 11:22:28,0.396s,PASSED
println(D18),Chrome 113.0.0.0,,,2023-05-22 11:22:28,2023-05-22 11:22:28,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CAP"", 2), D18)",Chrome 113.0.0.0,,,2023-05-22 11:22:28,2023-05-22 11:22:28,0.058s,PASSED
"setText(findTestObject(""Dept-User creation/input_COLA 1""), findTestData(""Dept_Unit Data"").getValue(""COLA"", 2))",Chrome 113.0.0.0,,,2023-05-22 11:22:28,2023-05-22 11:22:29,1.086s,PASSED
"D19 = getAttribute(findTestObject(""Dept-User creation/input_COLA 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:22:29,2023-05-22 11:22:29,0.497s,PASSED
println(D19),Chrome 113.0.0.0,,,2023-05-22 11:22:29,2023-05-22 11:22:29,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""COLA"", 2), D19)",Chrome 113.0.0.0,,,2023-05-22 11:22:29,2023-05-22 11:22:29,0.060s,PASSED
"setText(findTestObject(""Dept-User creation/input_AABB 1""), findTestData(""Dept_Unit Data"").getValue(""AABB"", 2))",Chrome 113.0.0.0,,,2023-05-22 11:22:29,2023-05-22 11:22:30,0.961s,PASSED
"D20 = getAttribute(findTestObject(""Dept-User creation/input_AABB 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 11:22:30,2023-05-22 11:22:31,0.407s,PASSED
println(D20),Chrome 113.0.0.0,,,2023-05-22 11:22:31,2023-05-22 11:22:31,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""AABB"", 2), D20)",Chrome 113.0.0.0,,,2023-05-22 11:22:31,2023-05-22 11:22:31,0.058s,PASSED
"setText(findTestObject(""Dept-User creation/input_AALA 1""), ""AALA 1"")",Chrome 113.0.0.0,,,2023-05-22 11:22:31,2023-05-22 11:22:32,0.860s,PASSED
"setText(findTestObject(""Dept-User creation/input_AOAHFAP 1""), ""AOAHFAP 1"")",Chrome 113.0.0.0,,,2023-05-22 11:22:32,2023-05-22 11:22:33,0.896s,PASSED
"setText(findTestObject(""Dept-User creation/input_ASHI 1""), ""ASHI 1"")",Chrome 113.0.0.0,,,2023-05-22 11:22:33,2023-05-22 11:22:34,0.967s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYDOH 1""), ""NYDOH 1"")",Chrome 113.0.0.0,,,2023-05-22 11:22:34,2023-05-22 11:22:34,0.859s,PASSED
"setText(findTestObject(""Dept-User creation/input_CADOH 1""), ""CADOH 1"")",Chrome 113.0.0.0,,,2023-05-22 11:22:34,2023-05-22 11:22:35,0.807s,PASSED
"setText(findTestObject(""Dept-User creation/input_FLDOH 1""), ""FLDOH 1"")",Chrome 113.0.0.0,,,2023-05-22 11:22:35,2023-05-22 11:22:36,0.809s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYSPFI 1""), ""NYSPFI 1"")",Chrome 113.0.0.0,,,2023-05-22 11:22:36,2023-05-22 11:22:37,0.862s,PASSED
"setText(findTestObject(""Dept-User creation/input_AU-ID 1""), ""AU-ID 1"")",Chrome 113.0.0.0,,,2023-05-22 11:22:37,2023-05-22 11:22:38,0.975s,PASSED
"click(findTestObject(""Dept-User creation/button_Finish""))",Chrome 113.0.0.0,,,2023-05-22 11:22:38,2023-05-22 11:22:38,0.504s,PASSED
"Text = getText(findTestObject(""Dept-User creation/div_Success Dpt Created""))",Chrome 113.0.0.0,,,2023-05-22 11:22:38,2023-05-22 11:22:41,3.069s,PASSED
println(Text),Chrome 113.0.0.0,,,2023-05-22 11:22:41,2023-05-22 11:22:41,0.001s,PASSED
logInfo(Text),Chrome 113.0.0.0,,,2023-05-22 11:22:41,2023-05-22 11:22:41,0.001s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-22 11:22:41,2023-05-22 11:22:43,2.013s,PASSED
"scrollToElement(findTestObject(""Dept-User creation/input_ADD""), 2)",Chrome 113.0.0.0,,,2023-05-22 11:22:43,2023-05-22 11:22:44,0.401s,PASSED
"click(findTestObject(""Dept-User creation/input_ADD""))",Chrome 113.0.0.0,,,2023-05-22 11:22:44,2023-05-22 11:22:44,0.448s,PASSED
"click(findTestObject(""Dept-User creation/click_AddUser_button""))",Chrome 113.0.0.0,,,2023-05-22 11:22:44,2023-05-22 11:22:45,0.552s,PASSED
