Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
wb = new org.apache.poi.xssf.usermodel.XSSFWorkbook(fis),Chrome 113.0.0.0,,,2023-05-17 19:40:59,2023-05-17 19:40:59,0.204s,PASSED
"s = wb.getSheet(""Select Database"")",Chrome 113.0.0.0,,,2023-05-17 19:40:59,2023-05-17 19:40:59,0.000s,PASSED
"for ([i = 0, i < b.size(), (i++)])",Chrome 113.0.0.0,,,2023-05-17 19:40:59,2023-05-17 19:41:00,0.806s,PASSED
fos = new java.io.FileOutputStream(C://ELL//Automation//Excel//DataBase Selection.xlsx),Chrome 113.0.0.0,,,2023-05-17 19:41:00,2023-05-17 19:41:00,0.021s,PASSED
wb.write(fos),Chrome 113.0.0.0,,,2023-05-17 19:41:00,2023-05-17 19:41:01,0.231s,PASSED
"P1 = findTestData(""Select_Database"").getValue(""Database"", 1)",Chrome 113.0.0.0,,,2023-05-17 19:41:01,2023-05-17 19:41:01,0.110s,PASSED
out.println(P1),Chrome 113.0.0.0,,,2023-05-17 19:41:01,2023-05-17 19:41:01,0.000s,PASSED
"for ([i = 0, i < b.size(), (i++)])",Chrome 113.0.0.0,,,2023-05-17 19:41:01,2023-05-17 19:41:01,0.227s,PASSED
"out.print(""good"")",Chrome 113.0.0.0,,,2023-05-17 19:41:01,2023-05-17 19:41:01,0.004s,PASSED
"click(findTestObject(""Login_SelectDatabase/button_Use Selected Database""))",Chrome 113.0.0.0,,,2023-05-17 19:41:01,2023-05-17 19:41:02,0.637s,PASSED
,,,,,,,
Test Cases/Site creation - Suite,Chrome 113.0.0.0,,,2023-05-17 19:41:02,2023-05-17 19:42:16,1m - 14.681s,PASSED
delay(5),Chrome 113.0.0.0,,,2023-05-17 19:41:06,2023-05-17 19:41:11,5.010s,PASSED
"click(findTestObject(""ELL Menu/Select_MenuIcon""))",Chrome 113.0.0.0,,,2023-05-17 19:41:11,2023-05-17 19:41:13,2.105s,PASSED
"click(findTestObject(""ELL Menu/a_ADMINISTRATION""))",Chrome 113.0.0.0,,,2023-05-17 19:41:13,2023-05-17 19:41:14,0.902s,PASSED
"click(findTestObject(""Site creation/button_Add Site""))",Chrome 113.0.0.0,,,2023-05-17 19:41:14,2023-05-17 19:41:16,1.575s,PASSED
"click(findTestObject(""Site creation/input_Site Name""))",Chrome 113.0.0.0,,,2023-05-17 19:41:16,2023-05-17 19:41:16,0.609s,PASSED
dateFormat = new java.text.SimpleDateFormat(yyyy/dd/MM HH:mm:ss),Chrome 113.0.0.0,,,2023-05-17 19:41:16,2023-05-17 19:41:16,0.051s,PASSED
date = new java.util.Date(),Chrome 113.0.0.0,,,2023-05-17 19:41:16,2023-05-17 19:41:16,0.026s,PASSED
a = dateFormat.format(date),Chrome 113.0.0.0,,,2023-05-17 19:41:16,2023-05-17 19:41:16,0.000s,PASSED
println(a),Chrome 113.0.0.0,,,2023-05-17 19:41:16,2023-05-17 19:41:16,0.000s,PASSED
"b = "" - """,Chrome 113.0.0.0,,,2023-05-17 19:41:16,2023-05-17 19:41:16,0.000s,PASSED
"Site = findTestData(""Site Data"").getValue(""Site Name"", 1) + b + a",Chrome 113.0.0.0,,,2023-05-17 19:41:16,2023-05-17 19:41:16,0.164s,PASSED
println(Site),Chrome 113.0.0.0,,,2023-05-17 19:41:16,2023-05-17 19:41:16,0.000s,PASSED
logInfo(Site),Chrome 113.0.0.0,,,2023-05-17 19:41:16,2023-05-17 19:41:16,0.053s,PASSED
"Excel.writeData(""ELL_Departments & Units"", ""Add D&U"", 1, 1, Site)",Chrome 113.0.0.0,,,2023-05-17 19:41:16,2023-05-17 19:41:17,0.390s,PASSED
"setText(findTestObject(""Site creation/input_Site Name""), Site)",Chrome 113.0.0.0,,,2023-05-17 19:41:17,2023-05-17 19:41:18,1.106s,PASSED
"s1 = getAttribute(findTestObject(""Site creation/input_Site Name""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:41:18,2023-05-17 19:41:18,0.439s,PASSED
println(s1),Chrome 113.0.0.0,,,2023-05-17 19:41:18,2023-05-17 19:41:18,0.001s,PASSED
"verifyEqual(Site, s1)",Chrome 113.0.0.0,,,2023-05-17 19:41:18,2023-05-17 19:41:18,0.012s,PASSED
"A1 = findTestData(""Site Data"").getValue(""Address"", 1)",Chrome 113.0.0.0,,,2023-05-17 19:41:18,2023-05-17 19:41:19,0.134s,PASSED
"setText(findTestObject(""Site creation/input_Address""), A1)",Chrome 113.0.0.0,,,2023-05-17 19:41:19,2023-05-17 19:41:19,0.936s,PASSED
"A2 = getAttribute(findTestObject(""Site creation/input_Address""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:41:19,2023-05-17 19:41:20,0.412s,PASSED
println(A2),Chrome 113.0.0.0,,,2023-05-17 19:41:20,2023-05-17 19:41:20,0.002s,PASSED
"verifyEqual(A1, A2)",Chrome 113.0.0.0,,,2023-05-17 19:41:20,2023-05-17 19:41:20,0.002s,PASSED
"c1 = findTestData(""Site Data"").getValue(""City"", 1)",Chrome 113.0.0.0,,,2023-05-17 19:41:20,2023-05-17 19:41:20,0.127s,PASSED
"setText(findTestObject(""Site creation/input_City_city""), c1)",Chrome 113.0.0.0,,,2023-05-17 19:41:20,2023-05-17 19:41:21,0.933s,PASSED
"c2 = getAttribute(findTestObject(""Site creation/input_City_city""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:41:21,2023-05-17 19:41:21,0.455s,PASSED
"verifyEqual(c1, c2)",Chrome 113.0.0.0,,,2023-05-17 19:41:21,2023-05-17 19:41:21,0.003s,PASSED
"S5 = findTestData(""Site Data"").getValue(""State"", 1)",Chrome 113.0.0.0,,,2023-05-17 19:41:21,2023-05-17 19:41:21,0.052s,PASSED
"setText(findTestObject(""Site creation/input_State_state""), S5)",Chrome 113.0.0.0,,,2023-05-17 19:41:21,2023-05-17 19:41:22,0.852s,PASSED
"S6 = getAttribute(findTestObject(""Site creation/input_State_state""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:41:22,2023-05-17 19:41:23,0.401s,PASSED
"verifyEqual(S5, S6)",Chrome 113.0.0.0,,,2023-05-17 19:41:23,2023-05-17 19:41:23,0.004s,PASSED
"z1 = findTestData(""Site Data"").getValue(""Zip"", 1)",Chrome 113.0.0.0,,,2023-05-17 19:41:23,2023-05-17 19:41:23,0.131s,PASSED
"setText(findTestObject(""Site creation/input_Zip_zip""), z1)",Chrome 113.0.0.0,,,2023-05-17 19:41:23,2023-05-17 19:41:24,0.843s,PASSED
"z2 = getAttribute(findTestObject(""Site creation/input_Zip_zip""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:41:24,2023-05-17 19:41:24,0.404s,PASSED
"verifyEqual(z1, z2)",Chrome 113.0.0.0,,,2023-05-17 19:41:24,2023-05-17 19:41:24,0.004s,PASSED
"selectOptionByLabel(findTestObject(""Site creation/select_country""), findTestData(""Site Data"").getValue(""Country"", 1), true)",Chrome 113.0.0.0,,,2023-05-17 19:41:24,2023-05-17 19:41:32,7.433s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Site creation/select_country""), findTestData(""Site Data"").getValue(""Country"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:41:32,2023-05-17 19:41:35,3.351s,PASSED
"setText(findTestObject(""Site creation/input_Phone_phone""), findTestData(""Site Data"").getValue(""Phone"", 1))",Chrome 113.0.0.0,,,2023-05-17 19:41:35,2023-05-17 19:41:36,0.951s,PASSED
"selectOptionByLabel(findTestObject(""Site creation/select_Timezone""), findTestData(""Site Data"").getValue(""Timezone"", 1), true)",Chrome 113.0.0.0,,,2023-05-17 19:41:36,2023-05-17 19:41:53,17.576s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Site creation/select_Timezone""), findTestData(""Site Data"").getValue(""Timezone"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-17 19:41:53,2023-05-17 19:42:00,6.862s,PASSED
"click(findTestObject(""Site creation/input_system_Schedule""))",Chrome 113.0.0.0,,,2023-05-17 19:42:00,2023-05-17 19:42:01,0.504s,PASSED
"click(findTestObject(""Site creation/SA_ON""))",Chrome 113.0.0.0,,,2023-05-17 19:42:01,2023-05-17 19:42:01,0.580s,PASSED
"click(findTestObject(""Site creation/SU_ON""))",Chrome 113.0.0.0,,,2023-05-17 19:42:01,2023-05-17 19:42:02,0.580s,PASSED
"click(findTestObject(""Site creation/button_Save""))",Chrome 113.0.0.0,,,2023-05-17 19:42:02,2023-05-17 19:42:03,0.583s,PASSED
"verifyElementPresent(findTestObject(""Site creation/div_Success  Site added successfully""), 0)",Chrome 113.0.0.0,,,2023-05-17 19:42:03,2023-05-17 19:42:05,2.866s,PASSED
"c = getText(findTestObject(""Site creation/div_Success  Site added successfully""))",Chrome 113.0.0.0,,,2023-05-17 19:42:05,2023-05-17 19:42:06,0.408s,PASSED
println(c),Chrome 113.0.0.0,,,2023-05-17 19:42:06,2023-05-17 19:42:06,0.001s,PASSED
logInfo(c),Chrome 113.0.0.0,,,2023-05-17 19:42:06,2023-05-17 19:42:06,0.002s,PASSED
"click(findTestObject(""Site creation/div_click""))",Chrome 113.0.0.0,,,2023-05-17 19:42:06,2023-05-17 19:42:06,0.500s,PASSED
driver = getWebDriver(),Chrome 113.0.0.0,,,2023-05-17 19:42:06,2023-05-17 19:42:06,0.001s,PASSED
executor = driver,Chrome 113.0.0.0,,,2023-05-17 19:42:06,2023-05-17 19:42:06,0.002s,PASSED
"li = driver.findElements(By.xpath(""//div[@class="" + ""'col']""))",Chrome 113.0.0.0,,,2023-05-17 19:42:06,2023-05-17 19:42:07,0.332s,PASSED
op = li.size(),Chrome 113.0.0.0,,,2023-05-17 19:42:07,2023-05-17 19:42:07,0.001s,PASSED
println(op),Chrome 113.0.0.0,,,2023-05-17 19:42:07,2023-05-17 19:42:07,0.011s,PASSED
"for ([i = 0, i < li.size(), (i++)])",Chrome 113.0.0.0,,,2023-05-17 19:42:07,2023-05-17 19:42:14,7.541s,PASSED
ScrollIntoCreatedSite.screenshot(),Chrome 113.0.0.0,,,2023-05-17 19:42:14,2023-05-17 19:42:16,2.049s,PASSED
,,,,,,,
Test Cases/Dept-Units creation - Suite,Chrome 113.0.0.0,,,2023-05-17 19:42:16,2023-05-17 19:43:39,1m - 22.710s,PASSED
driver = getWebDriver(),Chrome 113.0.0.0,,,2023-05-17 19:42:20,2023-05-17 19:42:20,0.002s,PASSED
actions = sendKeys(HOME).perform(),Chrome 113.0.0.0,,,2023-05-17 19:42:20,2023-05-17 19:42:20,0.029s,PASSED
"click(findTestObject(""Dept-User creation/Departments - Units""))",Chrome 113.0.0.0,,,2023-05-17 19:42:20,2023-05-17 19:42:21,1.064s,PASSED
"click(findTestObject(""Dept-User creation/button_Add Department""))",Chrome 113.0.0.0,,,2023-05-17 19:42:21,2023-05-17 19:42:22,1.600s,PASSED
dateFormat = new java.text.SimpleDateFormat(yyyy/dd/MM HH:mm:ss),Chrome 113.0.0.0,,,2023-05-17 19:42:22,2023-05-17 19:42:22,0.000s,PASSED
date = new java.util.Date(),Chrome 113.0.0.0,,,2023-05-17 19:42:22,2023-05-17 19:42:22,0.000s,PASSED
a = dateFormat.format(date),Chrome 113.0.0.0,,,2023-05-17 19:42:22,2023-05-17 19:42:22,0.015s,PASSED
println(a),Chrome 113.0.0.0,,,2023-05-17 19:42:22,2023-05-17 19:42:22,0.001s,PASSED
"b = "" - """,Chrome 113.0.0.0,,,2023-05-17 19:42:22,2023-05-17 19:42:22,0.000s,PASSED
"D = findTestData(""Dept_Unit Data"").getValue(""Department Name"", 1) + b + a",Chrome 113.0.0.0,,,2023-05-17 19:42:22,2023-05-17 19:42:23,0.313s,PASSED
"setText(findTestObject(""Dept-User creation/input_Department Name""), D)",Chrome 113.0.0.0,,,2023-05-17 19:42:23,2023-05-17 19:42:24,1.362s,PASSED
println(D),Chrome 113.0.0.0,,,2023-05-17 19:42:24,2023-05-17 19:42:24,0.000s,PASSED
logInfo(D),Chrome 113.0.0.0,,,2023-05-17 19:42:24,2023-05-17 19:42:24,0.000s,PASSED
"Excel.writeData(""ELL_Departments & Units"", ""Add D&U"", 1, 2, D)",Chrome 113.0.0.0,,,2023-05-17 19:42:24,2023-05-17 19:42:24,0.114s,PASSED
"selectOptionByLabel(findTestObject(""Dept-User creation/input_Site""), findTestData(""Dept_Unit Data"").getValue(""Site"", 1), true)",Chrome 113.0.0.0,,,2023-05-17 19:42:24,2023-05-17 19:42:32,7.654s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Dept-User creation/input_Site""), findTestData(""Dept_Unit Data"").getValue(""Site"", 1), false, 2)",Chrome 113.0.0.0,,,2023-05-17 19:42:32,2023-05-17 19:42:36,3.902s,PASSED
"setText(findTestObject(""Dept-User creation/input_Bench Unit Name""), findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 1))",Chrome 113.0.0.0,,,2023-05-17 19:42:36,2023-05-17 19:42:37,1.006s,PASSED
"D1 = getAttribute(findTestObject(""Dept-User creation/input_Bench Unit Name""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:42:37,2023-05-17 19:42:37,0.433s,PASSED
println(D1),Chrome 113.0.0.0,,,2023-05-17 19:42:37,2023-05-17 19:42:37,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 1), D1)",Chrome 113.0.0.0,,,2023-05-17 19:42:37,2023-05-17 19:42:37,0.065s,PASSED
"setText(findTestObject(""Dept-User creation/input_CLIA""), findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 1))",Chrome 113.0.0.0,,,2023-05-17 19:42:37,2023-05-17 19:42:38,1.092s,PASSED
"D2 = getAttribute(findTestObject(""Dept-User creation/input_CLIA""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:42:38,2023-05-17 19:42:39,0.456s,PASSED
println(D2),Chrome 113.0.0.0,,,2023-05-17 19:42:39,2023-05-17 19:42:39,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 1), D2)",Chrome 113.0.0.0,,,2023-05-17 19:42:39,2023-05-17 19:42:39,0.067s,PASSED
"setText(findTestObject(""Dept-User creation/input_Joint Commission""), findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 1))",Chrome 113.0.0.0,,,2023-05-17 19:42:39,2023-05-17 19:42:40,1.144s,PASSED
"D3 = getAttribute(findTestObject(""Dept-User creation/input_Joint Commission""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:42:40,2023-05-17 19:42:40,0.439s,PASSED
println(D3),Chrome 113.0.0.0,,,2023-05-17 19:42:40,2023-05-17 19:42:40,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 1), D3)",Chrome 113.0.0.0,,,2023-05-17 19:42:40,2023-05-17 19:42:41,0.072s,PASSED
"setText(findTestObject(""Dept-User creation/input_CAP""), findTestData(""Dept_Unit Data"").getValue(""CAP"", 1))",Chrome 113.0.0.0,,,2023-05-17 19:42:41,2023-05-17 19:42:42,0.981s,PASSED
"D4 = getAttribute(findTestObject(""Dept-User creation/input_CAP""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:42:42,2023-05-17 19:42:42,0.452s,PASSED
println(D4),Chrome 113.0.0.0,,,2023-05-17 19:42:42,2023-05-17 19:42:42,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CAP"", 1), D4)",Chrome 113.0.0.0,,,2023-05-17 19:42:42,2023-05-17 19:42:42,0.076s,PASSED
"setText(findTestObject(""Dept-User creation/input_COLA""), findTestData(""Dept_Unit Data"").getValue(""COLA"", 1))",Chrome 113.0.0.0,,,2023-05-17 19:42:42,2023-05-17 19:42:43,1.089s,PASSED
"D5 = getAttribute(findTestObject(""Dept-User creation/input_COLA""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:42:43,2023-05-17 19:42:44,0.445s,PASSED
println(D5),Chrome 113.0.0.0,,,2023-05-17 19:42:44,2023-05-17 19:42:44,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""COLA"", 1), D5)",Chrome 113.0.0.0,,,2023-05-17 19:42:44,2023-05-17 19:42:44,0.078s,PASSED
"setText(findTestObject(""Dept-User creation/input_AABB""), findTestData(""Dept_Unit Data"").getValue(""AABB"", 1))",Chrome 113.0.0.0,,,2023-05-17 19:42:44,2023-05-17 19:42:45,0.974s,PASSED
"D6 = getAttribute(findTestObject(""Dept-User creation/input_AABB""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:42:45,2023-05-17 19:42:45,0.432s,PASSED
println(D6),Chrome 113.0.0.0,,,2023-05-17 19:42:45,2023-05-17 19:42:45,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""AABB"", 1), D6)",Chrome 113.0.0.0,,,2023-05-17 19:42:45,2023-05-17 19:42:45,0.059s,PASSED
"setText(findTestObject(""Dept-User creation/input_AALA""), ""AALA"")",Chrome 113.0.0.0,,,2023-05-17 19:42:45,2023-05-17 19:42:46,0.910s,PASSED
"setText(findTestObject(""Dept-User creation/input_AOAHFAP""), ""AOAHFAP"")",Chrome 113.0.0.0,,,2023-05-17 19:42:46,2023-05-17 19:42:47,0.943s,PASSED
"setText(findTestObject(""Dept-User creation/input_ASHI""), ""ASHI"")",Chrome 113.0.0.0,,,2023-05-17 19:42:47,2023-05-17 19:42:48,0.942s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYDOH""), ""NYDOH"")",Chrome 113.0.0.0,,,2023-05-17 19:42:48,2023-05-17 19:42:49,0.959s,PASSED
"setText(findTestObject(""Dept-User creation/input_CADOH""), ""CADOH"")",Chrome 113.0.0.0,,,2023-05-17 19:42:49,2023-05-17 19:42:50,0.982s,PASSED
"setText(findTestObject(""Dept-User creation/input_FLDOH""), ""FLDOH"")",Chrome 113.0.0.0,,,2023-05-17 19:42:50,2023-05-17 19:42:51,0.941s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYSPFI""), ""NYSPFI"")",Chrome 113.0.0.0,,,2023-05-17 19:42:51,2023-05-17 19:42:52,0.921s,PASSED
"setText(findTestObject(""Dept-User creation/input_AU-ID""), ""AU-ID"")",Chrome 113.0.0.0,,,2023-05-17 19:42:52,2023-05-17 19:42:53,0.905s,PASSED
"click(findTestObject(""Dept-User creation/button_Add Bench  Unit""))",Chrome 113.0.0.0,,,2023-05-17 19:42:53,2023-05-17 19:42:53,0.484s,PASSED
"setText(findTestObject(""Dept-User creation/input_BenchUnit_1""), findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 2))",Chrome 113.0.0.0,,,2023-05-17 19:42:53,2023-05-17 19:42:54,0.972s,PASSED
"D15 = getAttribute(findTestObject(""Dept-User creation/input_BenchUnit_1""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:42:54,2023-05-17 19:42:55,0.374s,PASSED
println(D15),Chrome 113.0.0.0,,,2023-05-17 19:42:55,2023-05-17 19:42:55,0.008s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 2), D15)",Chrome 113.0.0.0,,,2023-05-17 19:42:55,2023-05-17 19:42:55,0.061s,PASSED
"setText(findTestObject(""Dept-User creation/input_CLIA 1""), findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 2))",Chrome 113.0.0.0,,,2023-05-17 19:42:55,2023-05-17 19:42:56,1.001s,PASSED
"D16 = getAttribute(findTestObject(""Dept-User creation/input_CLIA 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:42:56,2023-05-17 19:42:56,0.431s,PASSED
println(D16),Chrome 113.0.0.0,,,2023-05-17 19:42:56,2023-05-17 19:42:56,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 2), D16)",Chrome 113.0.0.0,,,2023-05-17 19:42:56,2023-05-17 19:42:56,0.078s,PASSED
"setText(findTestObject(""Dept-User creation/input_Joint Commission 1""), findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 2))",Chrome 113.0.0.0,,,2023-05-17 19:42:56,2023-05-17 19:42:57,1.078s,PASSED
"D17 = getAttribute(findTestObject(""Dept-User creation/input_Joint Commission 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:42:57,2023-05-17 19:42:58,0.440s,PASSED
println(D17),Chrome 113.0.0.0,,,2023-05-17 19:42:58,2023-05-17 19:42:58,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 2), D17)",Chrome 113.0.0.0,,,2023-05-17 19:42:58,2023-05-17 19:42:58,0.053s,PASSED
"setText(findTestObject(""Dept-User creation/input_CAP 1""), findTestData(""Dept_Unit Data"").getValue(""CAP"", 2))",Chrome 113.0.0.0,,,2023-05-17 19:42:58,2023-05-17 19:42:59,0.863s,PASSED
"D18 = getAttribute(findTestObject(""Dept-User creation/input_CAP 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:42:59,2023-05-17 19:42:59,0.408s,PASSED
println(D18),Chrome 113.0.0.0,,,2023-05-17 19:42:59,2023-05-17 19:42:59,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CAP"", 2), D18)",Chrome 113.0.0.0,,,2023-05-17 19:42:59,2023-05-17 19:42:59,0.058s,PASSED
"setText(findTestObject(""Dept-User creation/input_COLA 1""), findTestData(""Dept_Unit Data"").getValue(""COLA"", 2))",Chrome 113.0.0.0,,,2023-05-17 19:42:59,2023-05-17 19:43:00,0.909s,PASSED
"D19 = getAttribute(findTestObject(""Dept-User creation/input_COLA 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:43:00,2023-05-17 19:43:00,0.417s,PASSED
println(D19),Chrome 113.0.0.0,,,2023-05-17 19:43:00,2023-05-17 19:43:00,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""COLA"", 2), D19)",Chrome 113.0.0.0,,,2023-05-17 19:43:00,2023-05-17 19:43:00,0.055s,PASSED
"setText(findTestObject(""Dept-User creation/input_AABB 1""), findTestData(""Dept_Unit Data"").getValue(""AABB"", 2))",Chrome 113.0.0.0,,,2023-05-17 19:43:00,2023-05-17 19:43:01,0.871s,PASSED
"D20 = getAttribute(findTestObject(""Dept-User creation/input_AABB 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-17 19:43:01,2023-05-17 19:43:02,0.406s,PASSED
println(D20),Chrome 113.0.0.0,,,2023-05-17 19:43:02,2023-05-17 19:43:02,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""AABB"", 2), D20)",Chrome 113.0.0.0,,,2023-05-17 19:43:02,2023-05-17 19:43:02,0.055s,PASSED
"setText(findTestObject(""Dept-User creation/input_AALA 1""), ""AALA 1"")",Chrome 113.0.0.0,,,2023-05-17 19:43:02,2023-05-17 19:43:03,0.856s,PASSED
"setText(findTestObject(""Dept-User creation/input_AOAHFAP 1""), ""AOAHFAP 1"")",Chrome 113.0.0.0,,,2023-05-17 19:43:03,2023-05-17 19:43:03,0.906s,PASSED
"setText(findTestObject(""Dept-User creation/input_ASHI 1""), ""ASHI 1"")",Chrome 113.0.0.0,,,2023-05-17 19:43:03,2023-05-17 19:43:04,0.847s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYDOH 1""), ""NYDOH 1"")",Chrome 113.0.0.0,,,2023-05-17 19:43:04,2023-05-17 19:43:05,0.856s,PASSED
"setText(findTestObject(""Dept-User creation/input_CADOH 1""), ""CADOH 1"")",Chrome 113.0.0.0,,,2023-05-17 19:43:05,2023-05-17 19:43:06,0.852s,PASSED
"setText(findTestObject(""Dept-User creation/input_FLDOH 1""), ""FLDOH 1"")",Chrome 113.0.0.0,,,2023-05-17 19:43:06,2023-05-17 19:43:07,0.832s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYSPFI 1""), ""NYSPFI 1"")",Chrome 113.0.0.0,,,2023-05-17 19:43:07,2023-05-17 19:43:08,0.854s,PASSED
"setText(findTestObject(""Dept-User creation/input_AU-ID 1""), ""AU-ID 1"")",Chrome 113.0.0.0,,,2023-05-17 19:43:08,2023-05-17 19:43:09,0.823s,PASSED
"click(findTestObject(""Dept-User creation/button_Finish""))",Chrome 113.0.0.0,,,2023-05-17 19:43:09,2023-05-17 19:43:09,0.490s,PASSED
"Text = getText(findTestObject(""Dept-User creation/div_Success Dpt Created""))",Chrome 113.0.0.0,,,2023-05-17 19:43:09,2023-05-17 19:43:11,2.057s,PASSED
println(Text),Chrome 113.0.0.0,,,2023-05-17 19:43:11,2023-05-17 19:43:11,0.001s,PASSED
logInfo(Text),Chrome 113.0.0.0,,,2023-05-17 19:43:11,2023-05-17 19:43:11,0.000s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-17 19:43:11,2023-05-17 19:43:13,2.002s,PASSED
"scrollToElement(findTestObject(""Dept-User creation/input_ADD""), 2)",Chrome 113.0.0.0,,,2023-05-17 19:43:13,2023-05-17 19:43:14,0.414s,PASSED
"click(findTestObject(""Dept-User creation/input_ADD""))",Chrome 113.0.0.0,,,2023-05-17 19:43:14,2023-05-17 19:43:14,0.472s,PASSED
"click(findTestObject(""Dept-User creation/click_AddUser_button""))",Chrome 113.0.0.0,,,2023-05-17 19:43:14,2023-05-17 19:43:15,0.588s,PASSED
