Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Site creation/button_Add Site""))",Chrome 113.0.0.0,,,2023-05-23 18:07:32,2023-05-23 18:07:35,2.692s,PASSED
"click(findTestObject(""Site creation/input_Site Name""))",Chrome 113.0.0.0,,,2023-05-23 18:07:35,2023-05-23 18:07:36,0.565s,PASSED
dateFormat = new java.text.SimpleDateFormat(yyyy/dd/MM HH:mm:ss),Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.027s,PASSED
date = new java.util.Date(),Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.012s,PASSED
a = dateFormat.format(date),Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.004s,PASSED
println(a),Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.001s,PASSED
"b = "" - """,Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.002s,PASSED
"Site = findTestData(""Site Data"").getValue(""Site Name"", 1) + b + a",Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.068s,PASSED
println(Site),Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.001s,PASSED
logInfo(Site),Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.029s,PASSED
file = new java.io.File(.//Excel//ELL_Departments & Units.xlsx),Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.002s,PASSED
stream = new java.io.FileInputStream(file),Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.001s,PASSED
workbook = new org.apache.poi.xssf.usermodel.XSSFWorkbook(stream),Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.114s,PASSED
"sheet = workbook.getSheet(""Add D&U"")",Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.001s,PASSED
row = sheet.getRow(1),Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.003s,PASSED
cell = row.createCell(1),Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.003s,PASSED
cell.setCellValue(Site),Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.004s,PASSED
outputStream = new java.io.FileOutputStream(.//Excel//ELL_Departments & Units.xlsx),Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.001s,PASSED
workbook.write(outputStream),Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.067s,PASSED
outputStream.close(),Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:36,0.004s,PASSED
"setText(findTestObject(""Site creation/input_Site Name""), Site)",Chrome 113.0.0.0,,,2023-05-23 18:07:36,2023-05-23 18:07:37,0.907s,PASSED
"s1 = getAttribute(findTestObject(""Site creation/input_Site Name""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:07:37,2023-05-23 18:07:37,0.392s,PASSED
println(s1),Chrome 113.0.0.0,,,2023-05-23 18:07:37,2023-05-23 18:07:37,0.001s,PASSED
"verifyEqual(Site, s1)",Chrome 113.0.0.0,,,2023-05-23 18:07:37,2023-05-23 18:07:37,0.017s,PASSED
"A1 = findTestData(""Site Data"").getValue(""Address"", 1)",Chrome 113.0.0.0,,,2023-05-23 18:07:37,2023-05-23 18:07:37,0.052s,PASSED
"setText(findTestObject(""Site creation/input_Address""), A1)",Chrome 113.0.0.0,,,2023-05-23 18:07:37,2023-05-23 18:07:38,0.881s,PASSED
"A2 = getAttribute(findTestObject(""Site creation/input_Address""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:07:38,2023-05-23 18:07:39,0.399s,PASSED
println(A2),Chrome 113.0.0.0,,,2023-05-23 18:07:39,2023-05-23 18:07:39,0.000s,PASSED
"verifyEqual(A1, A2)",Chrome 113.0.0.0,,,2023-05-23 18:07:39,2023-05-23 18:07:39,0.003s,PASSED
"c1 = findTestData(""Site Data"").getValue(""City"", 1)",Chrome 113.0.0.0,,,2023-05-23 18:07:39,2023-05-23 18:07:39,0.053s,PASSED
"setText(findTestObject(""Site creation/input_City_city""), c1)",Chrome 113.0.0.0,,,2023-05-23 18:07:39,2023-05-23 18:07:39,0.856s,PASSED
"c2 = getAttribute(findTestObject(""Site creation/input_City_city""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:07:39,2023-05-23 18:07:40,0.404s,PASSED
"verifyEqual(c1, c2)",Chrome 113.0.0.0,,,2023-05-23 18:07:40,2023-05-23 18:07:40,0.003s,PASSED
"S5 = findTestData(""Site Data"").getValue(""State"", 1)",Chrome 113.0.0.0,,,2023-05-23 18:07:40,2023-05-23 18:07:40,0.040s,PASSED
"setText(findTestObject(""Site creation/input_State_state""), S5)",Chrome 113.0.0.0,,,2023-05-23 18:07:40,2023-05-23 18:07:41,0.848s,PASSED
"S6 = getAttribute(findTestObject(""Site creation/input_State_state""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:07:41,2023-05-23 18:07:41,0.377s,PASSED
"verifyEqual(S5, S6)",Chrome 113.0.0.0,,,2023-05-23 18:07:41,2023-05-23 18:07:41,0.003s,PASSED
"z1 = findTestData(""Site Data"").getValue(""Zip"", 1)",Chrome 113.0.0.0,,,2023-05-23 18:07:41,2023-05-23 18:07:41,0.075s,PASSED
"setText(findTestObject(""Site creation/input_Zip_zip""), z1)",Chrome 113.0.0.0,,,2023-05-23 18:07:41,2023-05-23 18:07:42,0.818s,PASSED
"z2 = getAttribute(findTestObject(""Site creation/input_Zip_zip""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:07:42,2023-05-23 18:07:42,0.389s,PASSED
"verifyEqual(z1, z2)",Chrome 113.0.0.0,,,2023-05-23 18:07:42,2023-05-23 18:07:42,0.003s,PASSED
"selectOptionByLabel(findTestObject(""Site creation/select_country""), findTestData(""Site Data"").getValue(""Country"", 1), true)",Chrome 113.0.0.0,,,2023-05-23 18:07:42,2023-05-23 18:07:50,7.425s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Site creation/select_country""), findTestData(""Site Data"").getValue(""Country"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-23 18:07:50,2023-05-23 18:07:53,3.310s,PASSED
"setText(findTestObject(""Site creation/input_Phone_phone""), findTestData(""Site Data"").getValue(""Phone"", 1))",Chrome 113.0.0.0,,,2023-05-23 18:07:53,2023-05-23 18:07:54,0.895s,PASSED
"selectOptionByLabel(findTestObject(""Site creation/select_Timezone""), findTestData(""Site Data"").getValue(""Timezone"", 1), true)",Chrome 113.0.0.0,,,2023-05-23 18:07:54,2023-05-23 18:08:11,16.697s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Site creation/select_Timezone""), findTestData(""Site Data"").getValue(""Timezone"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-23 18:08:11,2023-05-23 18:08:18,7.124s,PASSED
"click(findTestObject(""Site creation/input_system_Schedule""))",Chrome 113.0.0.0,,,2023-05-23 18:08:18,2023-05-23 18:08:18,0.497s,PASSED
"click(findTestObject(""Site creation/SA_ON""))",Chrome 113.0.0.0,,,2023-05-23 18:08:18,2023-05-23 18:08:19,0.582s,PASSED
"click(findTestObject(""Site creation/SU_ON""))",Chrome 113.0.0.0,,,2023-05-23 18:08:19,2023-05-23 18:08:19,0.528s,PASSED
"click(findTestObject(""Site creation/button_Save""))",Chrome 113.0.0.0,,,2023-05-23 18:08:19,2023-05-23 18:08:20,0.559s,PASSED
"verifyElementPresent(findTestObject(""Site creation/div_Success  Site added successfully""), 0)",Chrome 113.0.0.0,,,2023-05-23 18:08:20,2023-05-23 18:08:23,2.733s,PASSED
"c = getText(findTestObject(""Site creation/div_Success  Site added successfully""))",Chrome 113.0.0.0,,,2023-05-23 18:08:23,2023-05-23 18:08:23,0.384s,PASSED
println(c),Chrome 113.0.0.0,,,2023-05-23 18:08:23,2023-05-23 18:08:23,0.000s,PASSED
logInfo(c),Chrome 113.0.0.0,,,2023-05-23 18:08:23,2023-05-23 18:08:23,0.000s,PASSED
"click(findTestObject(""Site creation/div_click""))",Chrome 113.0.0.0,,,2023-05-23 18:08:23,2023-05-23 18:08:24,0.454s,PASSED
driver = getWebDriver(),Chrome 113.0.0.0,,,2023-05-23 18:08:24,2023-05-23 18:08:24,0.000s,PASSED
executor = driver,Chrome 113.0.0.0,,,2023-05-23 18:08:24,2023-05-23 18:08:24,0.002s,PASSED
"li = driver.findElements(By.xpath(""//div[@class="" + ""'col']""))",Chrome 113.0.0.0,,,2023-05-23 18:08:24,2023-05-23 18:08:24,0.315s,PASSED
op = li.size(),Chrome 113.0.0.0,,,2023-05-23 18:08:24,2023-05-23 18:08:24,0.001s,PASSED
println(op),Chrome 113.0.0.0,,,2023-05-23 18:08:24,2023-05-23 18:08:24,0.000s,PASSED
"for ([i = 0, i < li.size(), (i++)])",Chrome 113.0.0.0,,,2023-05-23 18:08:24,2023-05-23 18:08:30,5.950s,PASSED
actions = new org.openqa.selenium.interactions.Actions(driver),Chrome 113.0.0.0,,,2023-05-23 18:08:30,2023-05-23 18:08:30,0.014s,PASSED
sendKeys(UP).perform(),Chrome 113.0.0.0,,,2023-05-23 18:08:30,2023-05-23 18:08:30,0.034s,PASSED
takeScreenshot(),Chrome 113.0.0.0,,,2023-05-23 18:08:30,2023-05-23 18:08:31,1.063s,PASSED
"for ([i = 1, i <= 6, (i++)])",Chrome 113.0.0.0,,,2023-05-23 18:08:31,2023-05-23 18:08:31,0.120s,PASSED
takeScreenshot(),Chrome 113.0.0.0,,,2023-05-23 18:08:31,2023-05-23 18:08:32,0.460s,PASSED
,,,,,,,
Test Cases/Dept-Units creation - Suite,Chrome 113.0.0.0,,,2023-05-23 18:08:32,2023-05-23 18:09:43,1m - 11.663s,PASSED
driver = getWebDriver(),Chrome 113.0.0.0,,,2023-05-23 18:08:34,2023-05-23 18:08:34,0.001s,PASSED
actions = sendKeys(HOME).perform(),Chrome 113.0.0.0,,,2023-05-23 18:08:34,2023-05-23 18:08:34,0.022s,PASSED
"click(findTestObject(""Dept-User creation/Departments - Units""))",Chrome 113.0.0.0,,,2023-05-23 18:08:34,2023-05-23 18:08:34,0.777s,PASSED
"click(findTestObject(""Dept-User creation/button_Add Department""))",Chrome 113.0.0.0,,,2023-05-23 18:08:34,2023-05-23 18:08:36,1.554s,PASSED
dateFormat = new java.text.SimpleDateFormat(yyyy/dd/MM HH:mm:ss),Chrome 113.0.0.0,,,2023-05-23 18:08:36,2023-05-23 18:08:36,0.001s,PASSED
date = new java.util.Date(),Chrome 113.0.0.0,,,2023-05-23 18:08:36,2023-05-23 18:08:36,0.000s,PASSED
a = dateFormat.format(date),Chrome 113.0.0.0,,,2023-05-23 18:08:36,2023-05-23 18:08:36,0.000s,PASSED
println(a),Chrome 113.0.0.0,,,2023-05-23 18:08:36,2023-05-23 18:08:36,0.001s,PASSED
"b = "" - """,Chrome 113.0.0.0,,,2023-05-23 18:08:36,2023-05-23 18:08:36,0.000s,PASSED
"D = findTestData(""Dept_Unit Data"").getValue(""Department Name"", 1) + b + a",Chrome 113.0.0.0,,,2023-05-23 18:08:36,2023-05-23 18:08:36,0.079s,PASSED
"setText(findTestObject(""Dept-User creation/input_Department Name""), D)",Chrome 113.0.0.0,,,2023-05-23 18:08:36,2023-05-23 18:08:38,1.430s,PASSED
println(D),Chrome 113.0.0.0,,,2023-05-23 18:08:38,2023-05-23 18:08:38,0.000s,PASSED
logInfo(D),Chrome 113.0.0.0,,,2023-05-23 18:08:38,2023-05-23 18:08:38,0.001s,PASSED
file = new java.io.File(.//Excel//ELL_Departments & Units.xlsx),Chrome 113.0.0.0,,,2023-05-23 18:08:38,2023-05-23 18:08:38,0.000s,PASSED
stream = new java.io.FileInputStream(file),Chrome 113.0.0.0,,,2023-05-23 18:08:38,2023-05-23 18:08:38,0.001s,PASSED
workbook = new org.apache.poi.xssf.usermodel.XSSFWorkbook(stream),Chrome 113.0.0.0,,,2023-05-23 18:08:38,2023-05-23 18:08:38,0.060s,PASSED
"sheet = workbook.getSheet(""Add D&U"")",Chrome 113.0.0.0,,,2023-05-23 18:08:38,2023-05-23 18:08:38,0.000s,PASSED
row = sheet.getRow(1),Chrome 113.0.0.0,,,2023-05-23 18:08:38,2023-05-23 18:08:38,0.000s,PASSED
cell = row.createCell(2),Chrome 113.0.0.0,,,2023-05-23 18:08:38,2023-05-23 18:08:38,0.001s,PASSED
cell.setCellValue(D),Chrome 113.0.0.0,,,2023-05-23 18:08:38,2023-05-23 18:08:38,0.001s,PASSED
outputStream = new java.io.FileOutputStream(.//Excel//ELL_Departments & Units.xlsx),Chrome 113.0.0.0,,,2023-05-23 18:08:38,2023-05-23 18:08:38,0.001s,PASSED
workbook.write(outputStream),Chrome 113.0.0.0,,,2023-05-23 18:08:38,2023-05-23 18:08:38,0.035s,PASSED
outputStream.close(),Chrome 113.0.0.0,,,2023-05-23 18:08:38,2023-05-23 18:08:38,0.000s,PASSED
"selectOptionByLabel(findTestObject(""Dept-User creation/input_Site""), findTestData(""Dept_Unit Data"").getValue(""Site"", 1), true)",Chrome 113.0.0.0,,,2023-05-23 18:08:38,2023-05-23 18:08:43,5.838s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Dept-User creation/input_Site""), findTestData(""Dept_Unit Data"").getValue(""Site"", 1), false, 2)",Chrome 113.0.0.0,,,2023-05-23 18:08:43,2023-05-23 18:08:47,3.297s,PASSED
"setText(findTestObject(""Dept-User creation/input_Bench Unit Name""), findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 1))",Chrome 113.0.0.0,,,2023-05-23 18:08:47,2023-05-23 18:08:48,0.847s,PASSED
"D1 = getAttribute(findTestObject(""Dept-User creation/input_Bench Unit Name""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:08:48,2023-05-23 18:08:48,0.392s,PASSED
println(D1),Chrome 113.0.0.0,,,2023-05-23 18:08:48,2023-05-23 18:08:48,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 1), D1)",Chrome 113.0.0.0,,,2023-05-23 18:08:48,2023-05-23 18:08:48,0.053s,PASSED
"setText(findTestObject(""Dept-User creation/input_CLIA""), findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 1))",Chrome 113.0.0.0,,,2023-05-23 18:08:48,2023-05-23 18:08:49,0.871s,PASSED
"D2 = getAttribute(findTestObject(""Dept-User creation/input_CLIA""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:08:49,2023-05-23 18:08:49,0.374s,PASSED
println(D2),Chrome 113.0.0.0,,,2023-05-23 18:08:49,2023-05-23 18:08:49,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 1), D2)",Chrome 113.0.0.0,,,2023-05-23 18:08:49,2023-05-23 18:08:49,0.051s,PASSED
"setText(findTestObject(""Dept-User creation/input_Joint Commission""), findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 1))",Chrome 113.0.0.0,,,2023-05-23 18:08:49,2023-05-23 18:08:50,0.917s,PASSED
"D3 = getAttribute(findTestObject(""Dept-User creation/input_Joint Commission""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:08:50,2023-05-23 18:08:51,0.376s,PASSED
println(D3),Chrome 113.0.0.0,,,2023-05-23 18:08:51,2023-05-23 18:08:51,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 1), D3)",Chrome 113.0.0.0,,,2023-05-23 18:08:51,2023-05-23 18:08:51,0.055s,PASSED
"setText(findTestObject(""Dept-User creation/input_CAP""), findTestData(""Dept_Unit Data"").getValue(""CAP"", 1))",Chrome 113.0.0.0,,,2023-05-23 18:08:51,2023-05-23 18:08:52,0.847s,PASSED
"D4 = getAttribute(findTestObject(""Dept-User creation/input_CAP""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:08:52,2023-05-23 18:08:52,0.391s,PASSED
println(D4),Chrome 113.0.0.0,,,2023-05-23 18:08:52,2023-05-23 18:08:52,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CAP"", 1), D4)",Chrome 113.0.0.0,,,2023-05-23 18:08:52,2023-05-23 18:08:52,0.054s,PASSED
"setText(findTestObject(""Dept-User creation/input_COLA""), findTestData(""Dept_Unit Data"").getValue(""COLA"", 1))",Chrome 113.0.0.0,,,2023-05-23 18:08:52,2023-05-23 18:08:53,0.854s,PASSED
"D5 = getAttribute(findTestObject(""Dept-User creation/input_COLA""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:08:53,2023-05-23 18:08:53,0.364s,PASSED
println(D5),Chrome 113.0.0.0,,,2023-05-23 18:08:53,2023-05-23 18:08:53,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""COLA"", 1), D5)",Chrome 113.0.0.0,,,2023-05-23 18:08:53,2023-05-23 18:08:53,0.055s,PASSED
"setText(findTestObject(""Dept-User creation/input_AABB""), findTestData(""Dept_Unit Data"").getValue(""AABB"", 1))",Chrome 113.0.0.0,,,2023-05-23 18:08:53,2023-05-23 18:08:54,0.841s,PASSED
"D6 = getAttribute(findTestObject(""Dept-User creation/input_AABB""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:08:54,2023-05-23 18:08:54,0.371s,PASSED
println(D6),Chrome 113.0.0.0,,,2023-05-23 18:08:54,2023-05-23 18:08:54,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""AABB"", 1), D6)",Chrome 113.0.0.0,,,2023-05-23 18:08:54,2023-05-23 18:08:55,0.044s,PASSED
"setText(findTestObject(""Dept-User creation/input_AALA""), ""AALA"")",Chrome 113.0.0.0,,,2023-05-23 18:08:55,2023-05-23 18:08:55,0.789s,PASSED
"setText(findTestObject(""Dept-User creation/input_AOAHFAP""), ""AOAHFAP"")",Chrome 113.0.0.0,,,2023-05-23 18:08:55,2023-05-23 18:08:56,0.801s,PASSED
"setText(findTestObject(""Dept-User creation/input_ASHI""), ""ASHI"")",Chrome 113.0.0.0,,,2023-05-23 18:08:56,2023-05-23 18:08:57,0.803s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYDOH""), ""NYDOH"")",Chrome 113.0.0.0,,,2023-05-23 18:08:57,2023-05-23 18:08:58,0.820s,PASSED
"setText(findTestObject(""Dept-User creation/input_CADOH""), ""CADOH"")",Chrome 113.0.0.0,,,2023-05-23 18:08:58,2023-05-23 18:08:59,0.818s,PASSED
"setText(findTestObject(""Dept-User creation/input_FLDOH""), ""FLDOH"")",Chrome 113.0.0.0,,,2023-05-23 18:08:59,2023-05-23 18:08:59,0.793s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYSPFI""), ""NYSPFI"")",Chrome 113.0.0.0,,,2023-05-23 18:08:59,2023-05-23 18:09:00,0.819s,PASSED
"setText(findTestObject(""Dept-User creation/input_AU-ID""), ""AU-ID"")",Chrome 113.0.0.0,,,2023-05-23 18:09:00,2023-05-23 18:09:01,0.840s,PASSED
"click(findTestObject(""Dept-User creation/button_Add Bench  Unit""))",Chrome 113.0.0.0,,,2023-05-23 18:09:01,2023-05-23 18:09:01,0.500s,PASSED
"setText(findTestObject(""Dept-User creation/input_BenchUnit_1""), findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 2))",Chrome 113.0.0.0,,,2023-05-23 18:09:01,2023-05-23 18:09:02,0.876s,PASSED
"D15 = getAttribute(findTestObject(""Dept-User creation/input_BenchUnit_1""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:09:02,2023-05-23 18:09:03,0.363s,PASSED
println(D15),Chrome 113.0.0.0,,,2023-05-23 18:09:03,2023-05-23 18:09:03,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 2), D15)",Chrome 113.0.0.0,,,2023-05-23 18:09:03,2023-05-23 18:09:03,0.045s,PASSED
"setText(findTestObject(""Dept-User creation/input_CLIA 1""), findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 2))",Chrome 113.0.0.0,,,2023-05-23 18:09:03,2023-05-23 18:09:04,0.981s,PASSED
"D16 = getAttribute(findTestObject(""Dept-User creation/input_CLIA 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:09:04,2023-05-23 18:09:04,0.367s,PASSED
println(D16),Chrome 113.0.0.0,,,2023-05-23 18:09:04,2023-05-23 18:09:04,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 2), D16)",Chrome 113.0.0.0,,,2023-05-23 18:09:04,2023-05-23 18:09:04,0.084s,PASSED
"setText(findTestObject(""Dept-User creation/input_Joint Commission 1""), findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 2))",Chrome 113.0.0.0,,,2023-05-23 18:09:04,2023-05-23 18:09:05,0.886s,PASSED
"D17 = getAttribute(findTestObject(""Dept-User creation/input_Joint Commission 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:09:05,2023-05-23 18:09:05,0.371s,PASSED
println(D17),Chrome 113.0.0.0,,,2023-05-23 18:09:05,2023-05-23 18:09:05,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 2), D17)",Chrome 113.0.0.0,,,2023-05-23 18:09:05,2023-05-23 18:09:06,0.044s,PASSED
"setText(findTestObject(""Dept-User creation/input_CAP 1""), findTestData(""Dept_Unit Data"").getValue(""CAP"", 2))",Chrome 113.0.0.0,,,2023-05-23 18:09:06,2023-05-23 18:09:06,0.867s,PASSED
"D18 = getAttribute(findTestObject(""Dept-User creation/input_CAP 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:09:06,2023-05-23 18:09:07,0.387s,PASSED
println(D18),Chrome 113.0.0.0,,,2023-05-23 18:09:07,2023-05-23 18:09:07,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CAP"", 2), D18)",Chrome 113.0.0.0,,,2023-05-23 18:09:07,2023-05-23 18:09:07,0.053s,PASSED
"setText(findTestObject(""Dept-User creation/input_COLA 1""), findTestData(""Dept_Unit Data"").getValue(""COLA"", 2))",Chrome 113.0.0.0,,,2023-05-23 18:09:07,2023-05-23 18:09:08,0.880s,PASSED
"D19 = getAttribute(findTestObject(""Dept-User creation/input_COLA 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 18:09:08,2023-05-23 18:09:08,0.401s,PASSED
println(D19),Chrome 113.0.0.0,,,2023-05-23 18:09:08,2023-05-23 18:09:08,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""COLA"", 2), D19)",Chrome 113.0.0.0,,,2023-05-23 18:09:08,2023-05-23 18:09:08,0.064s,PASSED
"setText(findTestObject(""Dept-User creation/input_AABB 1""), findTestData(""Dept_Unit Data"").getValue(""AABB"", 2))",Chrome 113.0.0.0,,,2023-05-23 18:09:08,2023-05-23 18:09:09,0.837s,PASSED
