Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Dept-User creation/input_ADD""))",Chrome 113.0.0.0,,,2023-05-22 13:15:31,2023-05-22 13:15:31,0.437s,PASSED
"click(findTestObject(""Dept-User creation/click_AddUser_button""))",Chrome 113.0.0.0,,,2023-05-22 13:15:31,2023-05-22 13:15:32,0.574s,PASSED
"setText(findTestObject(""Dept-User creation/input_Search_SignOffUser""), findTestData(""SignOff User Data"").getValue(""SignOff Users"", 1))",Chrome 113.0.0.0,,,2023-05-22 13:15:32,2023-05-22 13:15:33,1.339s,PASSED
"D21 = getAttribute(findTestObject(""Dept-User creation/input_Search_SignOffUser""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 13:15:33,2023-05-22 13:15:34,1.267s,PASSED
println(D21),Chrome 113.0.0.0,,,2023-05-22 13:15:34,2023-05-22 13:15:34,0.000s,PASSED
"verifyEqual(findTestData(""SignOff User Data"").getValue(""SignOff Users"", 1), D21)",Chrome 113.0.0.0,,,2023-05-22 13:15:34,2023-05-22 13:15:34,0.050s,PASSED
"click(findTestObject(""Dept-User creation/click_search_SignOffUser""))",Chrome 113.0.0.0,,,2023-05-22 13:15:34,2023-05-22 13:15:35,0.428s,PASSED
"click(findTestObject(""Dept-User creation/input_Add_SignInUser""))",Chrome 113.0.0.0,,,2023-05-22 13:15:35,2023-05-22 13:15:35,0.452s,PASSED
"click(findTestObject(""Dept-User creation/input_AddOptional""))",Chrome 113.0.0.0,,,2023-05-22 13:15:35,2023-05-22 13:15:36,1.014s,PASSED
"setText(findTestObject(""Dept-User creation/input_Search_SignOffUser""), findTestData(""SignOff User Data"").getValue(""SignOff Users"", 2))",Chrome 113.0.0.0,,,2023-05-22 13:15:36,2023-05-22 13:15:37,0.954s,PASSED
"D22 = getAttribute(findTestObject(""Dept-User creation/input_Search_SignOffUser""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 13:15:37,2023-05-22 13:15:38,1.305s,PASSED
println(D22),Chrome 113.0.0.0,,,2023-05-22 13:15:38,2023-05-22 13:15:38,0.001s,PASSED
"verifyEqual(findTestData(""SignOff User Data"").getValue(""SignOff Users"", 2), D22)",Chrome 113.0.0.0,,,2023-05-22 13:15:38,2023-05-22 13:15:38,0.045s,PASSED
"click(findTestObject(""Dept-User creation/click_search_SignOffUser""))",Chrome 113.0.0.0,,,2023-05-22 13:15:38,2023-05-22 13:15:39,0.411s,PASSED
"click(findTestObject(""Dept-User creation/input_Add_SignInUser""))",Chrome 113.0.0.0,,,2023-05-22 13:15:39,2023-05-22 13:15:39,0.440s,PASSED
"click(findTestObject(""Dept-User creation/input_Add Next User""))",Chrome 113.0.0.0,,,2023-05-22 13:15:39,2023-05-22 13:15:40,1.078s,PASSED
"setText(findTestObject(""Dept-User creation/input_Search_SignOffUser""), findTestData(""SignOff User Data"").getValue(""SignOff Users"", 3))",Chrome 113.0.0.0,,,2023-05-22 13:15:40,2023-05-22 13:15:41,0.875s,PASSED
"D23 = getAttribute(findTestObject(""Dept-User creation/input_Search_SignOffUser""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 13:15:41,2023-05-22 13:15:43,1.279s,PASSED
println(D23),Chrome 113.0.0.0,,,2023-05-22 13:15:43,2023-05-22 13:15:43,0.001s,PASSED
"verifyEqual(findTestData(""SignOff User Data"").getValue(""SignOff Users"", 3), D23)",Chrome 113.0.0.0,,,2023-05-22 13:15:43,2023-05-22 13:15:43,0.044s,PASSED
"click(findTestObject(""Dept-User creation/click_search_SignOffUser""))",Chrome 113.0.0.0,,,2023-05-22 13:15:43,2023-05-22 13:15:43,0.405s,PASSED
"click(findTestObject(""Dept-User creation/input_Add_SignInUser""))",Chrome 113.0.0.0,,,2023-05-22 13:15:43,2023-05-22 13:15:43,0.455s,PASSED
"click(findTestObject(""Dept-User creation/input_Save SignOffUser""))",Chrome 113.0.0.0,,,2023-05-22 13:15:43,2023-05-22 13:15:45,1.044s,PASSED
"signOffUsers = getText(findTestObject(""Dept-User creation/div_Success Sign-off Chain""))",Chrome 113.0.0.0,,,2023-05-22 13:15:45,2023-05-22 13:15:46,1.590s,PASSED
logInfo(signOffUsers),Chrome 113.0.0.0,,,2023-05-22 13:15:46,2023-05-22 13:15:46,0.001s,PASSED
"click(findTestObject(""Dept-User creation/input_click_ReturnToDptment""))",Chrome 113.0.0.0,,,2023-05-22 13:15:46,2023-05-22 13:15:47,0.465s,PASSED
"click(findTestObject(""Dept-User creation/input_click_ReturnToList""))",Chrome 113.0.0.0,,,2023-05-22 13:15:47,2023-05-22 13:15:47,0.798s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-22 13:15:47,2023-05-22 13:15:49,2.017s,PASSED
"li = driver.findElements(By.xpath(""//div[@class="" + ""'col']""))",Chrome 113.0.0.0,,,2023-05-22 13:15:49,2023-05-22 13:15:50,0.294s,PASSED
"x1 = D + ""- "" + findTestData(""Dept_Unit Data"").getValue(""Site"", 1)",Chrome 113.0.0.0,,,2023-05-22 13:15:50,2023-05-22 13:15:50,0.077s,PASSED
println(x1),Chrome 113.0.0.0,,,2023-05-22 13:15:50,2023-05-22 13:15:50,0.005s,PASSED
"for ([i = 0, i < li.size(), (i++)])",Chrome 113.0.0.0,,,2023-05-22 13:15:50,2023-05-22 13:15:52,2.612s,PASSED
ScrollIntoCreatedDpts_Units.Screenshot(),Chrome 113.0.0.0,,,2023-05-22 13:15:52,2023-05-22 13:15:56,3.913s,PASSED
,,,,,,,
Test Cases/Instrument Creation - Suite,Chrome 113.0.0.0,,,2023-05-22 13:15:56,2023-05-22 13:20:11,4m - 14.876s,PASSED
driver = getWebDriver(),Chrome 113.0.0.0,,,2023-05-22 13:15:59,2023-05-22 13:15:59,0.001s,PASSED
actions = sendKeys(HOME).perform(),Chrome 113.0.0.0,,,2023-05-22 13:15:59,2023-05-22 13:15:59,0.016s,PASSED
"click(findTestObject(""Add Instrument/span_Instruments""))",Chrome 113.0.0.0,,,2023-05-22 13:15:59,2023-05-22 13:16:00,0.662s,PASSED
"click(findTestObject(""Add Instrument/button_Add Instrument Type""))",Chrome 113.0.0.0,,,2023-05-22 13:16:00,2023-05-22 13:16:05,4.811s,PASSED
dateFormat = new java.text.SimpleDateFormat(yyyy/dd/MM HH:mm:ss),Chrome 113.0.0.0,,,2023-05-22 13:16:05,2023-05-22 13:16:05,0.002s,PASSED
date = new java.util.Date(),Chrome 113.0.0.0,,,2023-05-22 13:16:05,2023-05-22 13:16:05,0.000s,PASSED
a = dateFormat.format(date),Chrome 113.0.0.0,,,2023-05-22 13:16:05,2023-05-22 13:16:05,0.000s,PASSED
println(a),Chrome 113.0.0.0,,,2023-05-22 13:16:05,2023-05-22 13:16:05,0.001s,PASSED
"b = "" - """,Chrome 113.0.0.0,,,2023-05-22 13:16:05,2023-05-22 13:16:05,0.001s,PASSED
"Ins = findTestData(""Add Inst-Type Data"").getValue(""InsType_Name"", 1) + b + a",Chrome 113.0.0.0,,,2023-05-22 13:16:05,2023-05-22 13:16:05,0.075s,PASSED
"setText(findTestObject(""Add Instrument/InstrumentTypeName""), Ins)",Chrome 113.0.0.0,,,2023-05-22 13:16:05,2023-05-22 13:16:06,1.190s,PASSED
"Excel.writeData(""ELL_Add Instrument & Type"", ""Add Inst-Type"", 1, 1, Ins)",Chrome 113.0.0.0,,,2023-05-22 13:16:06,2023-05-22 13:16:06,0.098s,PASSED
println(Ins),Chrome 113.0.0.0,,,2023-05-22 13:16:06,2023-05-22 13:16:06,0.002s,PASSED
logInfo(Ins),Chrome 113.0.0.0,,,2023-05-22 13:16:06,2023-05-22 13:16:06,0.001s,PASSED
"setText(findTestObject(""Add Instrument/input_Manufacturer""), ""Lot Manufacture"")",Chrome 113.0.0.0,,,2023-05-22 13:16:06,2023-05-22 13:16:07,0.883s,PASSED
"setText(findTestObject(""Add Instrument/input_Model""), ""LO-01"")",Chrome 113.0.0.0,,,2023-05-22 13:16:07,2023-05-22 13:16:08,0.944s,PASSED
"click(findTestObject(""Add Instrument/button_Next""))",Chrome 113.0.0.0,,,2023-05-22 13:16:08,2023-05-22 13:16:09,0.468s,PASSED
"click(findTestObject(""LOT/click-addReagentControlBtn""))",Chrome 113.0.0.0,,,2023-05-22 13:16:09,2023-05-22 13:16:09,0.587s,PASSED
"setText(findTestObject(""LOT/enter-LotName""), findTestData(""Lot Data"").getValue(""Lot Name"", 1))",Chrome 113.0.0.0,,,2023-05-22 13:16:09,2023-05-22 13:16:10,0.915s,PASSED
"setText(findTestObject(""LOT/enter-Lot Notes""), ""Checking Lot Notes"")",Chrome 113.0.0.0,,,2023-05-22 13:16:10,2023-05-22 13:16:11,0.885s,PASSED
"click(findTestObject(""LOT/btn-Save Lot""))",Chrome 113.0.0.0,,,2023-05-22 13:16:11,2023-05-22 13:16:11,0.473s,PASSED
"click(findTestObject(""Add Instrument/span_Add Maintenance Task""))",Chrome 113.0.0.0,,,2023-05-22 13:16:11,2023-05-22 13:16:13,1.128s,PASSED
"setText(findTestObject(""Add Instrument/input_Maintenance Task""), findTestData(""Lot Data"").getValue(""Lot-Task Name"", 1))",Chrome 113.0.0.0,,,2023-05-22 13:16:13,2023-05-22 13:16:13,0.918s,PASSED
"MTName_01 = getAttribute(findTestObject(""Add Instrument/input_Maintenance Task""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 13:16:13,2023-05-22 13:16:14,0.447s,PASSED
println(MTName_01),Chrome 113.0.0.0,,,2023-05-22 13:16:14,2023-05-22 13:16:14,0.001s,PASSED
"verifyEqual(findTestData(""Lot Data"").getValue(""Lot-Task Name"", 1), MTName_01)",Chrome 113.0.0.0,,,2023-05-22 13:16:14,2023-05-22 13:16:14,0.041s,PASSED
"selectOptionByLabel(findTestObject(""Add Instrument/FrequencyList""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 1), true)",Chrome 113.0.0.0,,,2023-05-22 13:16:14,2023-05-22 13:16:15,1.395s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Add Instrument/FrequencyList""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-22 13:16:15,2023-05-22 13:16:16,0.882s,PASSED
"selectOptionByLabel(findTestObject(""LOT/Link-lotList""), findTestData(""Lot Data"").getValue(""Lot Name"", 1), false)",Chrome 113.0.0.0,,,2023-05-22 13:16:16,2023-05-22 13:16:17,0.783s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/Link-lotList""), findTestData(""Lot Data"").getValue(""Lot Name"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-22 13:16:17,2023-05-22 13:16:18,0.844s,PASSED
"click(findTestObject(""Add Instrument/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-22 13:16:18,2023-05-22 13:16:18,0.474s,PASSED
"scrollToElement(findTestObject(""LOT/scrollIntoField Label""), 0)",Chrome 113.0.0.0,,,2023-05-22 13:16:18,2023-05-22 13:16:19,0.510s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T1-PH Value 1"")",Chrome 113.0.0.0,,,2023-05-22 13:16:19,2023-05-22 13:16:20,0.834s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""1"", true)",Chrome 113.0.0.0,,,2023-05-22 13:16:20,2023-05-22 13:16:21,1.367s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-22 13:16:21,2023-05-22 13:16:22,0.458s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T1-PH Value 2"")",Chrome 113.0.0.0,,,2023-05-22 13:16:22,2023-05-22 13:16:22,0.890s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""2"", true)",Chrome 113.0.0.0,,,2023-05-22 13:16:22,2023-05-22 13:16:24,1.173s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-22 13:16:24,2023-05-22 13:16:24,0.475s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T1-PH Value 3"")",Chrome 113.0.0.0,,,2023-05-22 13:16:24,2023-05-22 13:16:25,0.950s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""3"", true)",Chrome 113.0.0.0,,,2023-05-22 13:16:25,2023-05-22 13:16:26,1.187s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-22 13:16:26,2023-05-22 13:16:27,0.467s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T1-PH Value 4"")",Chrome 113.0.0.0,,,2023-05-22 13:16:27,2023-05-22 13:16:28,1.046s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""5"", true)",Chrome 113.0.0.0,,,2023-05-22 13:16:28,2023-05-22 13:16:29,1.440s,PASSED
"click(findTestObject(""LOT/Lot-Save Task""))",Chrome 113.0.0.0,,,2023-05-22 13:16:29,2023-05-22 13:16:30,0.551s,PASSED
"click(findTestObject(""LOT/Lot-Clone""))",Chrome 113.0.0.0,,,2023-05-22 13:16:30,2023-05-22 13:16:31,1.100s,PASSED
"scrollToElement(findTestObject(""LOT/scrollIntoField Label""), 0)",Chrome 113.0.0.0,,,2023-05-22 13:16:31,2023-05-22 13:16:32,1.644s,PASSED
"Clone_MTName_02 = getAttribute(findTestObject(""Add Instrument/input_Maintenance Task""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 13:16:32,2023-05-22 13:16:33,0.407s,PASSED
println(Clone_MTName_02),Chrome 113.0.0.0,,,2023-05-22 13:16:33,2023-05-22 13:16:33,0.001s,PASSED
"verifyEqual(findTestData(""Lot Data"").getValue(""Lot-Task Name"", 1) + "" (Copy)"", Clone_MTName_02)",Chrome 113.0.0.0,,,2023-05-22 13:16:33,2023-05-22 13:16:33,0.077s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Add Instrument/FrequencyList""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-22 13:16:33,2023-05-22 13:16:34,1.037s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/Link-lotList""), findTestData(""Lot Data"").getValue(""Lot Name"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-22 13:16:34,2023-05-22 13:16:35,0.714s,PASSED
"clone_DF_ValT1 = getAttribute(findTestObject(""LOT/clone_DF -T1""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 13:16:35,2023-05-22 13:16:35,0.410s,PASSED
"verifyEqual(""T1-PH Value 1"", clone_DF_ValT1)",Chrome 113.0.0.0,,,2023-05-22 13:16:35,2023-05-22 13:16:35,0.002s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/clone_FT-F1""), ""Text"", false, 0)",Chrome 113.0.0.0,,,2023-05-22 13:16:35,2023-05-22 13:16:36,0.723s,PASSED
"clone_DF_ValT2 = getAttribute(findTestObject(""LOT/clone_DF - T2""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 13:16:36,2023-05-22 13:16:36,0.383s,PASSED
"verifyEqual(""T1-PH Value 2"", clone_DF_ValT2)",Chrome 113.0.0.0,,,2023-05-22 13:16:36,2023-05-22 13:16:36,0.002s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/clone_FT-F2""), ""Text Area"", false, 0)",Chrome 113.0.0.0,,,2023-05-22 13:16:36,2023-05-22 13:16:37,0.728s,PASSED
"clone_DF_ValT3 = getAttribute(findTestObject(""LOT/clone_DF - T3""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 13:16:37,2023-05-22 13:16:37,0.383s,PASSED
"verifyEqual(""T1-PH Value 3"", clone_DF_ValT3)",Chrome 113.0.0.0,,,2023-05-22 13:16:37,2023-05-22 13:16:37,0.002s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/clone_FT-F3""), ""Number"", false, 0)",Chrome 113.0.0.0,,,2023-05-22 13:16:37,2023-05-22 13:16:38,0.717s,PASSED
"clone_DF_ValT4 = getAttribute(findTestObject(""LOT/clone_DF - T4""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 13:16:38,2023-05-22 13:16:38,0.413s,PASSED
"verifyEqual(""T1-PH Value 4"", clone_DF_ValT4)",Chrome 113.0.0.0,,,2023-05-22 13:16:38,2023-05-22 13:16:38,0.003s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/clone_FT-F4""), ""File Attachment"", false, 0)",Chrome 113.0.0.0,,,2023-05-22 13:16:38,2023-05-22 13:16:39,0.775s,PASSED
"click(findTestObject(""LOT/Lot-Save Task""))",Chrome 113.0.0.0,,,2023-05-22 13:16:39,2023-05-22 13:16:40,0.443s,PASSED
"click(findTestObject(""Add Instrument/span_Add Maintenance Task""))",Chrome 113.0.0.0,,,2023-05-22 13:16:40,2023-05-22 13:16:40,0.561s,PASSED
"setText(findTestObject(""Add Instrument/input_Maintenance Task""), findTestData(""Lot Data"").getValue(""Lot-Task Name"", 2))",Chrome 113.0.0.0,,,2023-05-22 13:16:40,2023-05-22 13:16:41,0.937s,PASSED
"MTName_03 = getAttribute(findTestObject(""Add Instrument/input_Maintenance Task""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 13:16:41,2023-05-22 13:16:42,0.377s,PASSED
println(MTName_03),Chrome 113.0.0.0,,,2023-05-22 13:16:42,2023-05-22 13:16:42,0.000s,PASSED
"verifyEqual(findTestData(""Lot Data"").getValue(""Lot-Task Name"", 2), MTName_03)",Chrome 113.0.0.0,,,2023-05-22 13:16:42,2023-05-22 13:16:42,0.040s,PASSED
"click(findTestObject(""Add Instrument/Fixed""))",Chrome 113.0.0.0,,,2023-05-22 13:16:42,2023-05-22 13:16:42,0.480s,PASSED
"selectOptionByLabel(findTestObject(""Add Instrument/FixedFreq""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 2), true)",Chrome 113.0.0.0,,,2023-05-22 13:16:42,2023-05-22 13:16:43,1.267s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Add Instrument/FixedFreq""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 2), false, 0)",Chrome 113.0.0.0,,,2023-05-22 13:16:43,2023-05-22 13:16:44,0.778s,PASSED
"selectOptionByLabel(findTestObject(""LOT/Link-lotList""), findTestData(""Lot Data"").getValue(""Lot Name"", 1), false)",Chrome 113.0.0.0,,,2023-05-22 13:16:44,2023-05-22 13:16:45,0.748s,PASSED
"verifyOptionPresentByLabel(findTestObject(""LOT/Link-lotList""), findTestData(""Lot Data"").getValue(""Lot Name"", 1), false, 0)",Chrome 113.0.0.0,,,2023-05-22 13:16:45,2023-05-22 13:16:46,0.732s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-22 13:16:46,2023-05-22 13:16:46,0.416s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T2-PH Value 1"")",Chrome 113.0.0.0,,,2023-05-22 13:16:46,2023-05-22 13:16:47,0.937s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""3"", true)",Chrome 113.0.0.0,,,2023-05-22 13:16:47,2023-05-22 13:16:48,1.333s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-22 13:16:48,2023-05-22 13:16:49,0.466s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T2-PH Value 2"")",Chrome 113.0.0.0,,,2023-05-22 13:16:49,2023-05-22 13:16:50,1.040s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""3"", true)",Chrome 113.0.0.0,,,2023-05-22 13:16:50,2023-05-22 13:16:51,1.180s,PASSED
"click(findTestObject(""LOT/click-RequiredField""))",Chrome 113.0.0.0,,,2023-05-22 13:16:51,2023-05-22 13:16:51,0.489s,PASSED
"click(findTestObject(""LOT/click-ValidateField""))",Chrome 113.0.0.0,,,2023-05-22 13:16:51,2023-05-22 13:16:52,0.563s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-22 13:16:52,2023-05-22 13:16:53,0.523s,PASSED
"setText(findTestObject(""LOT/input_Text_Defined Value""), ""T2-PH Value 3"")",Chrome 113.0.0.0,,,2023-05-22 13:16:53,2023-05-22 13:16:53,0.943s,PASSED
"selectOptionByValue(findTestObject(""LOT/select__Text_Defined Value""), ""4"", true)",Chrome 113.0.0.0,,,2023-05-22 13:16:53,2023-05-22 13:16:55,1.219s,PASSED
"scrollToElement(findTestObject(""LOT/scroll-Add Data field""), 0)",Chrome 113.0.0.0,,,2023-05-22 13:16:55,2023-05-22 13:16:55,0.429s,PASSED
"setText(findTestObject(""Lot/txt_Validation""), ""5"")",Chrome 113.0.0.0,,,2023-05-22 13:16:55,2023-05-22 13:16:56,1.064s,PASSED
"click(findTestObject(""LOT/click-AddMoreValidation""))",Chrome 113.0.0.0,,,2023-05-22 13:16:56,2023-05-22 13:16:57,0.482s,PASSED
"setText(findTestObject(""Lot/txt_Validation""), ""15"")",Chrome 113.0.0.0,,,2023-05-22 13:16:57,2023-05-22 13:16:58,0.929s,PASSED
"click(findTestObject(""LOT/click-AddMoreValidation""))",Chrome 113.0.0.0,,,2023-05-22 13:16:58,2023-05-22 13:16:58,0.436s,PASSED
"setText(findTestObject(""Lot/txt_Validation""), ""25"")",Chrome 113.0.0.0,,,2023-05-22 13:16:58,2023-05-22 13:16:59,0.915s,PASSED
"click(findTestObject(""LOT/Lot-Save Task""))",Chrome 113.0.0.0,,,2023-05-22 13:16:59,2023-05-22 13:16:59,0.486s,PASSED
"click(findTestObject(""Add Instrument/span_Add Maintenance Task""))",Chrome 113.0.0.0,,,2023-05-22 13:16:59,2023-05-22 13:17:00,1.016s,PASSED
"setText(findTestObject(""Add Instrument/input_Maintenance Task""), findTestData(""Lot Data"").getValue(""Lot-Task Name"", 3))",Chrome 113.0.0.0,,,2023-05-22 13:17:00,2023-05-22 13:17:02,1.128s,PASSED
"MTName_04 = getAttribute(findTestObject(""Add Instrument/input_Maintenance Task""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 13:17:02,2023-05-22 13:17:02,0.432s,PASSED
println(MTName_04),Chrome 113.0.0.0,,,2023-05-22 13:17:02,2023-05-22 13:17:02,0.001s,PASSED
"verifyEqual(findTestData(""Lot Data"").getValue(""Lot-Task Name"", 3), MTName_04)",Chrome 113.0.0.0,,,2023-05-22 13:17:02,2023-05-22 13:17:02,0.050s,PASSED
"click(findTestObject(""Add Instrument/Fixed""))",Chrome 113.0.0.0,,,2023-05-22 13:17:02,2023-05-22 13:17:03,0.450s,PASSED
"selectOptionByLabel(findTestObject(""Add Instrument/FixedFreq""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 3), true)",Chrome 113.0.0.0,,,2023-05-22 13:17:03,2023-05-22 13:17:04,1.283s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Add Instrument/FixedFreq""), findTestData(""Lot Data"").getValue(""Lot-Frequency"", 3), false, 0)",Chrome 113.0.0.0,,,2023-05-22 13:17:04,2023-05-22 13:17:05,0.796s,PASSED
"scrollToElement(findTestObject(""LOT/scroll-Add Data field""), 0)",Chrome 113.0.0.0,,,2023-05-22 13:17:05,2023-05-22 13:17:05,0.387s,PASSED
"click(findTestObject(""LOT/click-Use a LOT""))",Chrome 113.0.0.0,,,2023-05-22 13:17:05,2023-05-22 13:17:05,0.498s,PASSED
"click(findTestObject(""LOT/button_Add Data Field""))",Chrome 113.0.0.0,,,2023-05-22 13:17:05,2023-05-22 13:17:06,0.431s,PASSED
"setText(findTestObject(""LOT/input_Field Label_Number""), ""T3-PH Value 1"")",Chrome 113.0.0.0,,,2023-05-22 13:17:06,2023-05-22 13:17:07,0.978s,PASSED
"selectOptionByValue(findTestObject(""LOT/select_Text_Number""), ""3"", true)",Chrome 113.0.0.0,,,2023-05-22 13:17:07,2023-05-22 13:17:08,1.231s,PASSED
"selectOptionByValue(findTestObject(""LOT/Greater Than-Value""), ""1"", true)",Chrome 113.0.0.0,,,2023-05-22 13:17:08,2023-05-22 13:17:10,1.495s,PASSED
"setText(findTestObject(""LOT/txtbox-greaterThan""), ""12"")",Chrome 113.0.0.0,,,2023-05-22 13:17:10,2023-05-22 13:17:11,0.880s,PASSED
"click(findTestObject(""LOT/click-AddMoreValidation""))",Chrome 113.0.0.0,,,2023-05-22 13:17:11,2023-05-22 13:17:11,0.464s,PASSED
"selectOptionByLabel(findTestObject(""LOT/condition""), ""AND"", false)",Chrome 113.0.0.0,,,2023-05-22 13:17:11,2023-05-22 13:17:12,0.825s,PASSED
"selectOptionByValue(findTestObject(""LOT/Less Than-Value""), ""2"", true)",Chrome 113.0.0.0,,,2023-05-22 13:17:12,2023-05-22 13:17:13,1.245s,PASSED
"setText(findTestObject(""LOT/txtbox-lessThan""), ""20"")",Chrome 113.0.0.0,,,2023-05-22 13:17:13,2023-05-22 13:17:14,0.774s,PASSED
"click(findTestObject(""LOT/DF_Clone""))",Chrome 113.0.0.0,,,2023-05-22 13:17:14,2023-05-22 13:17:14,0.468s,PASSED
"clone_DFText = getAttribute(findTestObject(""LOT/clone_DF""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 13:17:14,2023-05-22 13:17:15,0.518s,PASSED
"verifyEqual(""T3-PH Value 1"" + "" (Copy)"", clone_DFText)",Chrome 113.0.0.0,,,2023-05-22 13:17:15,2023-05-22 13:17:15,0.002s,PASSED
"verifyOptionSelectedByLabel(findTestObject(""LOT/clone_FT-F2""), ""Number"", false, 0)",Chrome 113.0.0.0,,,2023-05-22 13:17:15,2023-05-22 13:17:16,1.389s,PASSED
"verifyOptionSelectedByLabel(findTestObject(""LOT/clone_greaterThan""), ""Greater Than"", false, 0)",Chrome 113.0.0.0,,,2023-05-22 13:17:16,2023-05-22 13:17:18,1.422s,PASSED
"clone_VF01 = getAttribute(findTestObject(""LOT/txtbox-greaterThan""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 13:17:18,2023-05-22 13:17:18,0.394s,PASSED
println(clone_VF01),Chrome 113.0.0.0,,,2023-05-22 13:17:18,2023-05-22 13:17:18,0.000s,PASSED
"verifyEqual(""12"", clone_VF01)",Chrome 113.0.0.0,,,2023-05-22 13:17:18,2023-05-22 13:17:18,0.001s,PASSED
"verifyOptionSelectedByLabel(findTestObject(""LOT/clone_condition""), ""AND"", false, 0)",Chrome 113.0.0.0,,,2023-05-22 13:17:18,2023-05-22 13:17:19,1.268s,PASSED
"verifyOptionSelectedByLabel(findTestObject(""LOT/clone_lessThan""), ""Less Than"", false, 0)",Chrome 113.0.0.0,,,2023-05-22 13:17:19,2023-05-22 13:17:21,1.527s,PASSED
"clone_VF02 = getAttribute(findTestObject(""LOT/txtbox-lessThan""), ""value"")",Chrome 113.0.0.0,,,2023-05-22 13:17:21,2023-05-22 13:17:21,0.380s,PASSED
println(clone_VF02),Chrome 113.0.0.0,,,2023-05-22 13:17:21,2023-05-22 13:17:21,0.000s,PASSED
"verifyEqual(""20"", clone_VF02)",Chrome 113.0.0.0,,,2023-05-22 13:17:21,2023-05-22 13:17:21,0.001s,PASSED
"click(findTestObject(""LOT/Lot-Save Task""))",Chrome 113.0.0.0,,,2023-05-22 13:17:21,2023-05-22 13:17:22,0.524s,PASSED
"click(findTestObject(""Add Instrument/span_Add Maintenance Task""))",Chrome 113.0.0.0,,,2023-05-22 13:17:22,2023-05-22 13:17:23,0.973s,PASSED
"setText(findTestObject(""Add Instrument/input_Maintenance Task""), findTestData(""Lot Data"").getValue(""Lot-Task Name"", 4))",Chrome 113.0.0.0,,,2023-05-22 13:17:23,2023-05-22 13:17:24,0.950s,PASSED
