Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Excel.writeData(""ELL_Departments & Units"", ""Add D&U"", 1, 2, D)",Chrome 113.0.0.0,,,2023-05-23 16:55:12,2023-05-23 16:55:12,0.089s,PASSED
"selectOptionByLabel(findTestObject(""Dept-User creation/input_Site""), findTestData(""Dept_Unit Data"").getValue(""Site"", 1), true)",Chrome 113.0.0.0,,,2023-05-23 16:55:12,2023-05-23 16:55:18,5.627s,PASSED
"verifyOptionPresentByLabel(findTestObject(""Dept-User creation/input_Site""), findTestData(""Dept_Unit Data"").getValue(""Site"", 1), false, 2)",Chrome 113.0.0.0,,,2023-05-23 16:55:18,2023-05-23 16:55:22,4.138s,PASSED
"setText(findTestObject(""Dept-User creation/input_Bench Unit Name""), findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 1))",Chrome 113.0.0.0,,,2023-05-23 16:55:22,2023-05-23 16:55:23,0.882s,PASSED
"D1 = getAttribute(findTestObject(""Dept-User creation/input_Bench Unit Name""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 16:55:23,2023-05-23 16:55:23,0.402s,PASSED
println(D1),Chrome 113.0.0.0,,,2023-05-23 16:55:23,2023-05-23 16:55:23,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 1), D1)",Chrome 113.0.0.0,,,2023-05-23 16:55:23,2023-05-23 16:55:23,0.055s,PASSED
"setText(findTestObject(""Dept-User creation/input_CLIA""), findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 1))",Chrome 113.0.0.0,,,2023-05-23 16:55:23,2023-05-23 16:55:24,0.833s,PASSED
"D2 = getAttribute(findTestObject(""Dept-User creation/input_CLIA""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 16:55:24,2023-05-23 16:55:25,0.384s,PASSED
println(D2),Chrome 113.0.0.0,,,2023-05-23 16:55:25,2023-05-23 16:55:25,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 1), D2)",Chrome 113.0.0.0,,,2023-05-23 16:55:25,2023-05-23 16:55:25,0.069s,PASSED
"setText(findTestObject(""Dept-User creation/input_Joint Commission""), findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 1))",Chrome 113.0.0.0,,,2023-05-23 16:55:25,2023-05-23 16:55:26,0.939s,PASSED
"D3 = getAttribute(findTestObject(""Dept-User creation/input_Joint Commission""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 16:55:26,2023-05-23 16:55:26,0.361s,PASSED
println(D3),Chrome 113.0.0.0,,,2023-05-23 16:55:26,2023-05-23 16:55:26,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 1), D3)",Chrome 113.0.0.0,,,2023-05-23 16:55:26,2023-05-23 16:55:26,0.050s,PASSED
"setText(findTestObject(""Dept-User creation/input_CAP""), findTestData(""Dept_Unit Data"").getValue(""CAP"", 1))",Chrome 113.0.0.0,,,2023-05-23 16:55:26,2023-05-23 16:55:27,0.829s,PASSED
"D4 = getAttribute(findTestObject(""Dept-User creation/input_CAP""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 16:55:27,2023-05-23 16:55:27,0.398s,PASSED
println(D4),Chrome 113.0.0.0,,,2023-05-23 16:55:27,2023-05-23 16:55:27,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CAP"", 1), D4)",Chrome 113.0.0.0,,,2023-05-23 16:55:27,2023-05-23 16:55:27,0.050s,PASSED
"setText(findTestObject(""Dept-User creation/input_COLA""), findTestData(""Dept_Unit Data"").getValue(""COLA"", 1))",Chrome 113.0.0.0,,,2023-05-23 16:55:27,2023-05-23 16:55:28,0.884s,PASSED
"D5 = getAttribute(findTestObject(""Dept-User creation/input_COLA""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 16:55:28,2023-05-23 16:55:29,0.368s,PASSED
println(D5),Chrome 113.0.0.0,,,2023-05-23 16:55:29,2023-05-23 16:55:29,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""COLA"", 1), D5)",Chrome 113.0.0.0,,,2023-05-23 16:55:29,2023-05-23 16:55:29,0.057s,PASSED
"setText(findTestObject(""Dept-User creation/input_AABB""), findTestData(""Dept_Unit Data"").getValue(""AABB"", 1))",Chrome 113.0.0.0,,,2023-05-23 16:55:29,2023-05-23 16:55:30,0.916s,PASSED
"D6 = getAttribute(findTestObject(""Dept-User creation/input_AABB""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 16:55:30,2023-05-23 16:55:30,0.434s,PASSED
println(D6),Chrome 113.0.0.0,,,2023-05-23 16:55:30,2023-05-23 16:55:30,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""AABB"", 1), D6)",Chrome 113.0.0.0,,,2023-05-23 16:55:30,2023-05-23 16:55:30,0.064s,PASSED
"setText(findTestObject(""Dept-User creation/input_AALA""), ""AALA"")",Chrome 113.0.0.0,,,2023-05-23 16:55:30,2023-05-23 16:55:31,0.831s,PASSED
"setText(findTestObject(""Dept-User creation/input_AOAHFAP""), ""AOAHFAP"")",Chrome 113.0.0.0,,,2023-05-23 16:55:31,2023-05-23 16:55:32,0.871s,PASSED
"setText(findTestObject(""Dept-User creation/input_ASHI""), ""ASHI"")",Chrome 113.0.0.0,,,2023-05-23 16:55:32,2023-05-23 16:55:33,0.834s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYDOH""), ""NYDOH"")",Chrome 113.0.0.0,,,2023-05-23 16:55:33,2023-05-23 16:55:33,0.826s,PASSED
"setText(findTestObject(""Dept-User creation/input_CADOH""), ""CADOH"")",Chrome 113.0.0.0,,,2023-05-23 16:55:33,2023-05-23 16:55:34,0.799s,PASSED
"setText(findTestObject(""Dept-User creation/input_FLDOH""), ""FLDOH"")",Chrome 113.0.0.0,,,2023-05-23 16:55:34,2023-05-23 16:55:35,0.800s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYSPFI""), ""NYSPFI"")",Chrome 113.0.0.0,,,2023-05-23 16:55:35,2023-05-23 16:55:36,0.821s,PASSED
"setText(findTestObject(""Dept-User creation/input_AU-ID""), ""AU-ID"")",Chrome 113.0.0.0,,,2023-05-23 16:55:36,2023-05-23 16:55:37,0.808s,PASSED
"click(findTestObject(""Dept-User creation/button_Add Bench  Unit""))",Chrome 113.0.0.0,,,2023-05-23 16:55:37,2023-05-23 16:55:37,0.471s,PASSED
"setText(findTestObject(""Dept-User creation/input_BenchUnit_1""), findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 2))",Chrome 113.0.0.0,,,2023-05-23 16:55:37,2023-05-23 16:55:38,0.987s,PASSED
"D15 = getAttribute(findTestObject(""Dept-User creation/input_BenchUnit_1""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 16:55:38,2023-05-23 16:55:39,0.380s,PASSED
println(D15),Chrome 113.0.0.0,,,2023-05-23 16:55:39,2023-05-23 16:55:39,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Bench / Unit Name"", 2), D15)",Chrome 113.0.0.0,,,2023-05-23 16:55:39,2023-05-23 16:55:39,0.051s,PASSED
"setText(findTestObject(""Dept-User creation/input_CLIA 1""), findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 2))",Chrome 113.0.0.0,,,2023-05-23 16:55:39,2023-05-23 16:55:39,0.845s,PASSED
"D16 = getAttribute(findTestObject(""Dept-User creation/input_CLIA 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 16:55:39,2023-05-23 16:55:40,0.378s,PASSED
println(D16),Chrome 113.0.0.0,,,2023-05-23 16:55:40,2023-05-23 16:55:40,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CLIA License Number"", 2), D16)",Chrome 113.0.0.0,,,2023-05-23 16:55:40,2023-05-23 16:55:40,0.055s,PASSED
"setText(findTestObject(""Dept-User creation/input_Joint Commission 1""), findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 2))",Chrome 113.0.0.0,,,2023-05-23 16:55:40,2023-05-23 16:55:41,0.874s,PASSED
"D17 = getAttribute(findTestObject(""Dept-User creation/input_Joint Commission 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 16:55:41,2023-05-23 16:55:41,0.377s,PASSED
println(D17),Chrome 113.0.0.0,,,2023-05-23 16:55:41,2023-05-23 16:55:41,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""Joint Commission"", 2), D17)",Chrome 113.0.0.0,,,2023-05-23 16:55:41,2023-05-23 16:55:41,0.055s,PASSED
"setText(findTestObject(""Dept-User creation/input_CAP 1""), findTestData(""Dept_Unit Data"").getValue(""CAP"", 2))",Chrome 113.0.0.0,,,2023-05-23 16:55:41,2023-05-23 16:55:42,0.901s,PASSED
"D18 = getAttribute(findTestObject(""Dept-User creation/input_CAP 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 16:55:42,2023-05-23 16:55:43,0.414s,PASSED
println(D18),Chrome 113.0.0.0,,,2023-05-23 16:55:43,2023-05-23 16:55:43,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""CAP"", 2), D18)",Chrome 113.0.0.0,,,2023-05-23 16:55:43,2023-05-23 16:55:43,0.056s,PASSED
"setText(findTestObject(""Dept-User creation/input_COLA 1""), findTestData(""Dept_Unit Data"").getValue(""COLA"", 2))",Chrome 113.0.0.0,,,2023-05-23 16:55:43,2023-05-23 16:55:43,0.883s,PASSED
"D19 = getAttribute(findTestObject(""Dept-User creation/input_COLA 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 16:55:43,2023-05-23 16:55:44,0.396s,PASSED
println(D19),Chrome 113.0.0.0,,,2023-05-23 16:55:44,2023-05-23 16:55:44,0.001s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""COLA"", 2), D19)",Chrome 113.0.0.0,,,2023-05-23 16:55:44,2023-05-23 16:55:44,0.046s,PASSED
"setText(findTestObject(""Dept-User creation/input_AABB 1""), findTestData(""Dept_Unit Data"").getValue(""AABB"", 2))",Chrome 113.0.0.0,,,2023-05-23 16:55:44,2023-05-23 16:55:45,0.855s,PASSED
"D20 = getAttribute(findTestObject(""Dept-User creation/input_AABB 1""), ""value"")",Chrome 113.0.0.0,,,2023-05-23 16:55:45,2023-05-23 16:55:45,0.383s,PASSED
println(D20),Chrome 113.0.0.0,,,2023-05-23 16:55:45,2023-05-23 16:55:45,0.000s,PASSED
"verifyEqual(findTestData(""Dept_Unit Data"").getValue(""AABB"", 2), D20)",Chrome 113.0.0.0,,,2023-05-23 16:55:45,2023-05-23 16:55:45,0.047s,PASSED
"setText(findTestObject(""Dept-User creation/input_AALA 1""), ""AALA 1"")",Chrome 113.0.0.0,,,2023-05-23 16:55:45,2023-05-23 16:55:46,0.808s,PASSED
"setText(findTestObject(""Dept-User creation/input_AOAHFAP 1""), ""AOAHFAP 1"")",Chrome 113.0.0.0,,,2023-05-23 16:55:46,2023-05-23 16:55:47,0.830s,PASSED
"setText(findTestObject(""Dept-User creation/input_ASHI 1""), ""ASHI 1"")",Chrome 113.0.0.0,,,2023-05-23 16:55:47,2023-05-23 16:55:48,0.809s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYDOH 1""), ""NYDOH 1"")",Chrome 113.0.0.0,,,2023-05-23 16:55:48,2023-05-23 16:55:48,0.809s,PASSED
"setText(findTestObject(""Dept-User creation/input_CADOH 1""), ""CADOH 1"")",Chrome 113.0.0.0,,,2023-05-23 16:55:48,2023-05-23 16:55:49,0.857s,PASSED
"setText(findTestObject(""Dept-User creation/input_FLDOH 1""), ""FLDOH 1"")",Chrome 113.0.0.0,,,2023-05-23 16:55:49,2023-05-23 16:55:50,0.817s,PASSED
"setText(findTestObject(""Dept-User creation/input_NYSPFI 1""), ""NYSPFI 1"")",Chrome 113.0.0.0,,,2023-05-23 16:55:50,2023-05-23 16:55:51,0.831s,PASSED
"setText(findTestObject(""Dept-User creation/input_AU-ID 1""), ""AU-ID 1"")",Chrome 113.0.0.0,,,2023-05-23 16:55:51,2023-05-23 16:55:52,0.920s,PASSED
"click(findTestObject(""Dept-User creation/button_Finish""))",Chrome 113.0.0.0,,,2023-05-23 16:55:52,2023-05-23 16:55:52,0.485s,PASSED
"Text = getText(findTestObject(""Dept-User creation/div_Success Dpt Created""))",Chrome 113.0.0.0,,,2023-05-23 16:55:52,2023-05-23 16:55:54,2.082s,PASSED
println(Text),Chrome 113.0.0.0,,,2023-05-23 16:55:54,2023-05-23 16:55:54,0.001s,PASSED
logInfo(Text),Chrome 113.0.0.0,,,2023-05-23 16:55:54,2023-05-23 16:55:54,0.000s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-23 16:55:54,2023-05-23 16:55:56,2.014s,PASSED
"scrollToElement(findTestObject(""Dept-User creation/input_ADD""), 2)",Chrome 113.0.0.0,,,2023-05-23 16:55:56,2023-05-23 16:55:57,0.386s,PASSED
"click(findTestObject(""Dept-User creation/input_ADD""))",Chrome 113.0.0.0,,,2023-05-23 16:55:57,2023-05-23 16:55:57,0.442s,PASSED
"click(findTestObject(""Dept-User creation/click_AddUser_button""))",Chrome 113.0.0.0,,,2023-05-23 16:55:57,2023-05-23 16:55:58,0.549s,PASSED
